"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",30,8,30,17,1,25,10,1,6,12,29,17,14,30,11
"2",19,4,22,13,8,5,13,6,21,4,7,28,19,14,23
"3",10,6,25,24,19,20,5,16,16,21,13,15,25,26,24
"4",23,2,11,4,5,13,6,9,25,20,22,20,4,22,3
"5",8,14,7,29,13,24,19,3,27,14,8,24,29,20,9
"6",6,10,19,14,15,28,1,26,12,29,20,30,7,16,8
"7",16,26,4,18,21,4,22,17,20,25,25,22,15,24,10
"8",1,16,27,1,28,3,12,30,23,26,2,9,23,21,1
"9",25,24,24,8,12,27,17,12,17,22,3,14,2,8,12
"10",11,28,3,11,29,18,4,5,14,9,9,11,12,12,5
"11",9,21,26,22,7,7,27,10,7,17,19,26,22,9,4
"12",20,20,18,12,23,22,26,2,22,16,18,6,6,29,26
"13",13,12,15,28,14,6,11,4,9,24,26,10,10,4,28
"14",2,18,13,20,24,26,7,11,24,2,23,19,18,6,18
"15",5,29,21,5,17,12,20,8,11,5,28,4,28,25,15
"16",15,23,17,16,2,1,2,19,29,11,12,7,30,1,13
"17",24,27,10,27,4,29,23,29,13,7,21,16,24,15,25
"18",3,25,14,10,3,17,15,23,2,23,10,25,17,28,29
"19",12,13,28,7,10,16,29,22,28,8,24,12,13,18,20
"20",14,1,1,21,16,30,30,13,1,1,1,1,1,23,30
"21",29,30,29,30,30,15,21,14,26,30,15,29,9,3,21
"22",26,9,12,15,25,9,28,7,3,28,11,13,26,17,14
"23",17,22,23,26,22,11,8,27,4,10,4,21,5,19,17
"24",4,7,6,19,6,14,24,28,19,19,5,5,11,5,16
"25",22,11,16,2,20,21,25,18,10,6,6,23,16,2,2
"26",21,3,20,25,26,19,16,24,30,18,27,2,20,11,7
"27",28,17,9,23,11,8,14,21,15,3,14,8,8,27,6
"28",7,5,8,6,27,2,18,20,8,13,17,18,3,10,22
"29",27,15,2,9,18,10,3,25,18,15,30,27,27,7,27
"30",18,19,5,3,9,23,9,15,5,27,16,3,21,13,19
