"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",1,28,6,29,21,8,2,15,17,21,30,18,1,7
"2",14,11,2,24,20,10,25,20,11,5,11,17,16,24
"3",26,20,29,26,15,5,20,4,6,12,26,5,15,5
"4",18,9,24,8,24,17,27,5,25,19,12,1,2,15
"5",17,30,13,21,30,21,30,3,15,1,21,23,10,1
"6",4,1,28,11,29,6,14,7,2,2,6,15,29,21
"7",25,2,8,28,13,24,28,14,19,14,18,9,28,20
"8",27,8,14,20,19,12,8,18,28,30,7,3,26,2
"9",16,29,11,9,5,20,12,19,3,16,28,2,18,22
"10",28,22,12,2,26,3,11,17,12,11,13,28,8,18
"11",12,27,26,3,11,1,29,29,16,27,8,8,21,30
"12",19,16,23,18,9,9,10,9,14,20,22,21,27,27
"13",5,7,17,4,12,11,24,13,4,24,20,24,12,10
"14",24,24,1,10,14,14,5,2,23,23,4,25,13,23
"15",2,10,3,1,3,29,7,1,13,7,23,4,24,14
"16",22,26,20,22,23,28,22,25,5,18,5,22,25,13
"17",3,25,21,19,10,13,18,24,24,6,19,7,6,19
"18",23,18,15,5,17,30,23,10,29,3,29,14,4,26
"19",10,19,4,15,2,4,26,23,30,17,16,30,30,6
"20",29,14,22,30,1,19,1,27,1,25,15,13,11,25
"21",9,6,18,27,25,16,13,30,26,10,27,26,22,28
"22",21,13,9,12,28,7,17,26,20,26,24,11,19,12
"23",8,15,5,17,27,23,19,12,8,22,2,6,7,29
"24",6,21,10,25,7,26,16,6,27,28,10,20,17,16
"25",20,4,7,7,8,15,15,28,7,9,9,19,3,4
"26",11,23,16,14,18,18,3,8,9,8,14,10,23,9
"27",15,5,19,23,4,2,6,11,22,13,3,12,9,11
"28",7,17,27,6,22,25,9,21,21,15,17,16,14,3
"29",13,3,30,16,16,27,4,22,10,29,25,29,5,17
"30",30,12,25,13,6,22,21,16,18,4,1,27,20,8
