"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",12,16,25,13,27,4,11,16,11,5,7,22,14
"2",22,11,18,30,21,3,9,3,8,25,30,4,20
"3",29,4,5,12,22,15,29,23,3,22,8,7,13
"4",15,18,7,15,28,12,13,28,26,17,18,3,28
"5",10,26,2,22,20,22,16,20,17,21,28,24,22
"6",23,17,14,14,4,19,24,14,16,3,27,5,4
"7",27,6,28,10,14,23,12,13,18,26,17,11,26
"8",25,23,17,8,18,29,17,27,21,12,2,14,10
"9",24,3,15,24,1,17,2,30,10,15,5,25,29
"10",6,15,30,7,2,7,20,26,1,13,25,9,21
"11",16,27,27,3,16,10,25,29,7,30,15,26,5
"12",4,14,12,20,25,27,4,25,12,28,22,12,7
"13",20,12,6,4,10,20,7,22,13,8,13,19,19
"14",19,25,23,16,9,14,5,8,4,18,24,16,11
"15",7,19,16,11,8,28,28,10,9,23,11,28,24
"16",18,28,13,27,24,8,22,12,14,11,10,10,25
"17",1,24,1,2,11,5,3,15,15,20,3,1,1
"18",17,8,24,1,26,30,30,19,30,4,29,15,30
"19",5,22,26,23,17,18,1,1,24,6,12,6,18
"20",14,7,3,19,7,2,27,2,19,14,14,13,9
"21",26,20,9,25,13,6,26,17,27,27,23,20,16
"22",30,30,21,18,6,1,8,24,22,2,20,30,23
"23",11,2,20,26,12,25,19,18,6,9,19,2,12
"24",13,29,10,6,3,24,10,6,29,29,6,8,15
"25",9,5,11,9,19,9,6,11,25,10,26,27,6
"26",21,13,29,21,23,21,21,9,28,16,4,29,8
"27",8,10,22,28,5,13,15,21,23,24,9,17,3
"28",28,21,4,29,30,26,14,5,2,7,16,23,2
"29",2,1,19,5,29,16,23,4,20,19,21,21,17
"30",3,9,8,17,15,11,18,7,5,1,1,18,27
