"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",3,1,2,1,2,1,3,1,1,2,1,2,3,2,2,3
"2",3,1,2,3,3,1,2,2,2,2,3,3,1,1,3,1
"3",3,3,3,2,3,3,1,1,3,3,2,2,1,2,2,1
"4",1,2,2,1,3,3,3,3,2,2,2,1,3,2,3,1
"5",2,2,3,1,3,2,2,1,3,2,3,3,3,3,2,3
"6",1,2,1,3,2,2,1,1,2,3,1,2,3,1,3,1
"7",3,3,1,1,1,2,2,3,2,3,1,1,2,3,2,1
"8",1,3,2,3,1,1,2,1,3,2,1,1,1,2,1,2
"9",1,3,1,1,2,3,2,2,1,2,3,2,1,3,3,2
"10",2,3,1,2,3,1,2,2,3,1,2,2,3,1,1,1
"11",3,2,1,2,2,2,3,3,3,3,3,1,1,2,1,3
"12",3,2,1,3,1,3,1,2,1,2,2,3,3,2,1,3
"13",3,1,3,2,1,3,2,2,3,1,1,1,3,2,3,2
"14",1,2,3,2,3,1,3,2,1,3,1,3,2,2,1,2
"15",2,3,3,3,1,2,3,3,1,3,3,2,3,1,2,2
"16",2,1,3,1,2,2,1,2,1,2,1,1,1,1,1,1
"17",2,2,2,2,1,2,3,1,1,1,2,3,1,3,3,1
"18",1,2,3,1,1,1,1,3,2,1,2,2,1,1,2,3
"19",2,3,2,2,2,3,1,3,3,2,1,3,2,1,3,3
"20",2,3,3,3,2,1,3,2,2,3,2,1,2,3,3,3
"21",3,2,2,3,3,1,1,3,1,1,3,1,2,3,2,2
"22",3,3,2,1,2,3,3,1,2,1,3,3,2,1,1,2
"23",2,1,1,3,3,3,3,3,2,1,1,2,1,3,2,2
"24",1,1,3,3,2,2,2,3,3,1,2,3,2,3,1,1
"25",1,1,2,2,1,3,1,2,2,3,3,2,3,3,1,3
"26",2,1,1,1,1,1,1,1,3,3,3,3,2,2,3,2
"27",1,1,1,2,3,2,2,1,1,1,2,1,2,1,2,3
