"","V1","V2","V3"
"1",3,3,1
"2",3,3,2
"3",1,1,2
"4",2,3,3
"5",2,3,2
"6",1,1,1
"7",1,3,2
"8",3,1,2
"9",2,2,1
"10",3,1,3
"11",3,2,1
"12",3,2,3
"13",3,1,1
"14",1,2,1
"15",2,1,1
"16",2,2,2
"17",1,2,3
"18",2,3,1
"19",1,1,3
"20",3,3,3
"21",1,2,2
"22",3,2,2
"23",2,1,3
"24",2,2,3
"25",1,3,1
"26",2,1,2
"27",1,3,3
