"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",1,1,2,1,1,3,2,1,2,1,3,3,3,2,2
"2",1,2,1,1,2,2,3,3,3,3,1,2,3,2,1
"3",2,1,1,3,3,1,3,3,2,2,3,2,1,3,2
"4",1,2,1,3,1,3,3,2,2,3,2,1,2,2,3
"5",2,3,3,3,3,2,2,2,2,3,1,3,3,1,2
"6",3,3,2,3,2,3,1,3,1,2,1,2,2,1,2
"7",2,1,3,1,1,3,2,2,3,2,1,2,1,1,3
"8",2,3,2,2,1,1,3,1,1,2,1,1,3,3,2
"9",3,2,1,3,1,1,2,2,1,1,3,2,3,1,1
"10",1,3,3,1,3,1,1,2,3,2,3,2,2,2,1
"11",3,1,2,2,3,1,3,2,1,3,2,3,1,2,1
"12",2,3,2,1,1,2,1,3,2,1,2,1,1,1,1
"13",3,2,1,1,3,1,2,1,2,1,1,1,1,2,2
"14",2,2,3,1,3,3,2,1,1,3,2,2,2,3,1
"15",3,3,3,3,1,2,3,1,3,1,2,2,1,2,3
"16",2,1,2,3,2,3,1,2,3,1,2,1,3,3,1
"17",3,1,1,2,1,2,1,2,3,3,1,3,2,3,2
"18",2,3,1,1,2,2,3,2,1,1,3,3,2,3,3
"19",2,2,2,3,2,1,1,1,3,3,3,3,1,1,3
"20",3,3,2,2,3,3,2,3,3,3,3,1,3,2,3
"21",1,2,2,2,3,3,3,3,3,1,2,3,2,1,2
"22",1,1,3,3,2,1,2,3,1,1,1,1,2,2,3
"23",3,2,3,1,2,1,1,3,2,2,2,3,3,3,3
"24",1,2,3,2,1,2,1,3,1,3,3,1,1,3,2
"25",1,3,1,2,2,3,2,1,2,2,1,3,1,3,1
"26",1,1,1,2,3,2,1,1,1,2,2,2,3,1,3
"27",3,1,3,2,2,2,3,1,2,2,3,1,2,1,1
