"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,1,3,1,2,3,3,2,1,2
"2",3,1,2,1,3,3,2,3,3,3
"3",3,1,3,2,2,1,2,1,3,1
"4",3,2,3,1,3,2,1,2,1,2
"5",1,1,1,2,3,2,1,3,2,3
"6",2,2,3,1,1,2,3,3,3,1
"7",3,3,1,2,1,3,2,2,1,1
"8",3,2,2,3,1,3,2,1,2,2
"9",2,2,1,1,2,1,2,2,2,3
"10",2,1,2,3,3,3,3,2,2,1
"11",2,1,2,2,1,1,1,2,3,2
"12",3,2,1,3,3,1,3,2,3,3
"13",3,1,1,3,2,2,1,1,1,1
"14",1,3,2,1,3,2,2,2,3,1
"15",2,3,2,2,3,1,3,3,1,2
"16",1,2,1,2,2,3,2,3,3,2
"17",1,3,3,3,3,1,2,1,2,2
"18",3,3,3,2,2,2,3,3,2,3
"19",1,3,3,3,1,3,1,2,3,3
"20",1,2,2,3,2,1,1,3,1,1
"21",1,2,2,2,1,2,3,1,1,3
"22",1,1,1,1,1,1,3,1,2,1
"23",3,3,1,1,1,1,1,3,2,2
"24",2,3,2,1,2,3,1,1,1,3
"25",2,3,1,3,2,2,3,1,3,2
"26",2,2,3,2,3,3,1,1,2,1
"27",2,1,3,3,1,2,2,3,1,3
