"","V1","V2","V3"
"1",13,10,6
"2",14,15,15
"3",5,4,9
"4",7,9,16
"5",3,7,2
"6",2,2,14
"7",6,16,4
"8",16,8,10
"9",8,6,5
"10",12,5,13
"11",1,13,7
"12",9,14,11
"13",11,12,1
"14",15,3,3
"15",10,1,8
"16",4,11,12
