"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",9,5,1,14,1,1,15,13,8,9,3
"2",13,11,3,5,12,5,6,15,11,8,13
"3",11,10,12,15,13,9,2,9,2,6,1
"4",1,2,4,9,16,16,7,10,3,13,15
"5",8,6,13,4,14,11,12,12,13,15,6
"6",7,7,16,6,2,6,11,1,1,5,14
"7",15,13,5,8,9,8,13,2,4,14,4
"8",5,12,11,12,6,12,10,14,5,10,11
"9",12,4,7,3,3,10,3,6,7,11,10
"10",4,14,8,2,15,3,16,8,6,3,9
"11",16,15,15,7,4,15,5,11,9,2,5
"12",2,8,14,11,10,2,4,3,10,12,8
"13",10,16,9,16,5,4,8,7,14,16,16
"14",6,1,6,10,8,7,1,16,16,1,7
"15",14,3,10,13,11,14,14,4,12,4,12
"16",3,9,2,1,7,13,9,5,15,7,2
