"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",8,4,6,11,12,7,11,13,13,14,16,3,5
"2",13,7,15,15,16,13,13,5,16,8,11,7,9
"3",6,11,14,7,7,3,9,4,15,13,5,12,2
"4",7,2,8,12,3,15,3,1,11,5,7,14,6
"5",12,8,2,14,5,2,7,11,5,4,13,10,3
"6",11,9,16,9,9,16,8,15,10,2,1,1,15
"7",3,13,10,13,2,6,12,8,2,6,3,2,8
"8",4,3,12,3,11,4,14,10,9,3,12,13,11
"9",1,5,1,10,14,5,2,6,8,10,4,8,16
"10",15,1,13,1,8,9,1,12,1,9,8,4,1
"11",14,6,5,2,4,11,10,7,7,15,2,15,10
"12",5,12,4,4,6,12,4,9,14,7,14,5,13
"13",9,14,3,5,13,10,15,2,6,1,6,6,4
"14",2,10,9,6,15,14,6,14,3,16,10,11,7
"15",16,16,7,8,1,1,16,16,12,11,9,9,12
"16",10,15,11,16,10,8,5,3,4,12,15,16,14
