"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",3,3,6,2,2,4,1,6,4,2,5
"2",3,4,5,1,5,1,4,1,1,3,3
"3",5,6,2,2,1,5,4,2,2,2,4
"4",4,4,1,1,4,6,5,5,5,6,5
"5",1,1,4,5,1,5,5,3,3,3,6
"6",6,3,5,4,6,6,6,4,2,4,4
"7",5,2,4,3,2,2,5,1,5,5,1
"8",2,5,1,6,6,4,5,2,4,2,2
"9",2,3,3,1,3,3,6,4,1,1,1
"10",5,5,4,6,5,4,3,6,1,5,6
"11",1,1,2,2,5,4,4,6,6,4,3
"12",6,2,1,3,4,1,3,3,4,1,6
"13",1,6,6,3,4,6,3,3,3,6,1
"14",2,6,4,3,6,2,2,5,5,1,4
"15",6,5,5,1,1,3,2,4,4,4,2
"16",4,2,5,6,3,6,2,1,5,1,3
"17",3,5,6,4,3,3,6,2,6,5,6
"18",4,1,3,2,6,3,1,2,3,6,5
"19",5,1,6,5,4,2,4,5,2,2,2
"20",1,4,2,4,3,2,1,1,2,4,5
"21",4,6,2,5,2,1,6,6,3,3,3
"22",6,4,3,5,5,5,1,3,6,3,1
"23",2,3,3,6,1,1,3,4,6,6,4
"24",3,2,1,4,2,5,2,5,1,5,2
