"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,2,5,2,1,2,5,4,5,5
"2",5,2,4,2,6,5,2,3,5,1
"3",4,2,1,3,3,5,5,6,1,5
"4",4,4,5,5,3,1,1,5,6,2
"5",2,1,2,6,3,4,4,1,6,4
"6",1,4,4,5,2,3,6,6,3,1
"7",4,3,5,1,2,6,4,2,2,2
"8",6,3,2,6,5,2,5,4,4,1
"9",3,5,3,3,1,2,3,1,1,1
"10",3,1,1,1,4,3,2,5,2,2
"11",2,3,2,4,2,1,2,3,2,6
"12",3,4,3,5,6,6,6,3,2,6
"13",1,6,2,2,4,6,1,4,3,4
"14",6,6,5,4,6,3,4,5,1,4
"15",2,6,6,4,4,5,5,1,4,2
"16",5,5,1,2,2,4,6,3,6,3
"17",5,1,6,3,4,1,6,2,3,4
"18",2,5,3,1,6,1,4,6,4,3
"19",6,1,3,4,1,6,3,5,5,3
"20",4,6,1,5,5,2,3,2,5,5
"21",5,5,6,6,1,5,2,4,3,5
"22",3,3,6,3,5,4,3,6,6,6
"23",1,2,4,6,5,4,1,2,1,3
"24",6,4,4,1,3,3,1,1,4,6
