"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",6,4,6,1,1,3,2,4,1,5,3,5
"2",3,5,2,2,1,2,1,3,5,3,1,2
"3",3,2,2,5,4,3,1,5,4,6,6,6
"4",1,4,1,4,6,4,5,4,5,5,2,1
"5",5,5,5,4,5,5,2,6,6,4,5,2
"6",4,3,6,1,3,6,5,2,4,3,6,1
"7",4,6,2,1,5,5,4,2,2,6,2,4
"8",5,2,5,5,2,4,4,1,3,6,1,2
"9",3,4,4,6,1,5,6,2,5,5,4,6
"10",6,1,3,2,4,2,6,3,6,5,5,3
"11",2,6,4,3,2,1,3,5,3,6,5,1
"12",1,4,2,3,3,5,2,1,1,1,5,3
"13",2,6,6,6,4,3,3,1,6,2,3,3
"14",2,1,6,3,6,6,1,4,3,4,2,4
"15",4,1,4,4,3,1,2,2,5,1,2,5
"16",4,1,1,5,1,6,3,6,2,3,3,3
"17",5,3,1,2,6,1,3,1,4,4,4,6
"18",3,2,5,2,5,2,6,5,2,1,3,2
"19",1,5,5,5,6,2,4,3,2,3,6,5
"20",2,3,3,6,3,1,5,6,1,4,1,4
"21",6,5,4,3,4,6,5,5,4,2,1,6
"22",5,6,1,4,2,3,6,4,3,1,6,4
"23",1,2,3,1,2,4,4,6,6,2,4,5
"24",6,3,3,6,5,4,1,3,1,2,4,1
