"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1,3,4,3,3,1,2,1,4,3,3
"2",2,3,4,1,2,4,4,3,3,3,4
"3",1,2,3,2,1,2,1,4,4,2,4
"4",2,4,3,4,4,2,1,2,3,4,1
"5",4,2,2,4,3,1,3,4,3,1,4
"6",4,4,4,2,1,2,3,1,2,2,2
"7",3,4,1,3,2,2,4,4,3,2,1
"8",1,1,2,3,1,4,1,3,2,3,1
"9",3,1,4,4,2,3,2,3,4,1,2
"10",1,4,1,4,3,3,2,2,1,2,4
"11",3,1,2,1,4,3,1,1,3,2,3
"12",4,4,2,1,1,3,2,3,4,4,3
"13",2,3,2,2,3,4,4,1,4,1,1
"14",3,2,4,2,3,4,2,4,1,4,1
"15",3,2,3,4,1,3,4,1,2,4,4
"16",2,2,1,1,1,1,2,2,1,1,2
"17",4,2,1,3,4,4,3,2,4,3,2
"18",2,1,4,3,4,2,4,3,1,2,3
"19",3,3,1,2,4,1,1,3,2,3,4
"20",1,1,1,2,2,2,3,1,3,4,3
"21",1,4,3,1,4,3,3,4,2,1,2
"22",4,1,3,1,3,1,4,2,2,3,1
"23",2,3,2,4,2,1,3,4,1,4,2
"24",4,3,3,3,2,4,1,2,1,1,3
