"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",4,2,4,1,3,4,3,4,2,1,4,3,2,3
"2",3,4,4,3,2,2,2,1,3,4,4,4,2,4
"3",4,4,2,2,4,4,1,1,2,3,2,3,4,3
"4",2,3,3,3,4,4,4,4,4,4,3,2,1,2
"5",1,2,1,3,3,2,1,4,1,4,2,1,2,3
"6",1,2,3,2,2,3,4,1,1,2,4,4,4,2
"7",4,3,3,4,1,3,2,2,1,2,2,1,1,4
"8",1,3,1,1,3,1,4,2,3,3,3,3,1,4
"9",2,4,2,2,1,1,1,3,2,1,4,2,1,2
"10",1,1,2,3,1,4,3,1,3,1,3,1,3,3
"11",3,3,1,3,4,1,3,2,1,1,1,4,3,2
"12",3,1,3,1,4,2,2,3,3,1,2,1,4,4
"13",2,2,3,4,1,1,4,3,2,4,1,3,4,3
"14",2,2,1,4,4,3,1,3,4,2,4,3,3,4
"15",4,3,2,1,3,2,4,2,2,4,4,1,3,1
"16",4,1,2,2,2,2,4,4,4,2,1,4,2,3
"17",3,2,1,1,1,3,2,1,4,4,1,2,2,2
"18",1,4,4,2,2,4,3,3,1,3,1,2,3,4
"19",4,1,4,3,2,1,1,2,4,3,3,2,4,2
"20",1,4,3,4,3,2,2,2,4,1,1,3,2,1
"21",2,3,4,1,1,3,1,4,3,3,2,4,3,1
"22",3,4,1,4,2,3,3,4,3,2,3,1,4,1
"23",3,1,2,4,3,4,2,3,1,3,3,4,1,1
"24",2,1,4,2,4,1,3,1,2,2,2,2,1,1
