"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",4,1,1,1,4,3,2,4,3,2,3,2
"2",4,3,4,3,3,1,1,3,2,1,4,2
"3",2,1,1,3,2,2,4,3,1,1,2,4
"4",1,2,3,1,2,1,2,1,1,2,3,4
"5",4,1,3,4,1,1,4,2,4,3,2,2
"6",4,2,2,3,4,4,3,1,1,3,2,1
"7",2,3,1,4,1,3,1,1,2,4,3,3
"8",4,4,1,3,3,2,2,1,4,2,1,3
"9",2,3,3,1,3,3,4,1,4,1,3,1
"10",3,4,4,3,4,2,4,2,3,4,3,4
"11",2,2,2,2,4,1,3,3,4,4,4,3
"12",1,4,4,1,2,2,1,4,4,3,2,3
"13",2,4,3,2,4,4,1,3,1,2,2,2
"14",1,1,2,3,3,4,1,2,3,3,4,4
"15",3,3,2,4,2,4,2,4,4,1,2,4
"16",3,2,2,2,1,1,1,2,3,1,1,1
"17",1,3,1,2,3,1,4,4,2,3,1,1
"18",3,4,1,1,2,2,3,2,1,3,4,2
"19",1,4,2,4,1,3,3,3,3,2,4,1
"20",1,2,4,4,4,3,3,2,2,1,1,3
"21",4,3,3,1,1,3,3,3,2,4,1,4
"22",3,2,4,2,1,4,4,4,2,2,4,3
"23",2,1,4,2,2,4,2,1,3,4,1,2
"24",3,1,3,4,3,2,2,4,1,4,3,1
