"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",1,2,2,2,4,3,3,3,4,4,4,2,4,4
"2",3,3,1,4,4,4,3,3,2,2,4,1,1,2
"3",4,4,3,2,1,4,4,3,4,3,2,2,1,3
"4",4,4,2,3,3,4,1,4,3,4,4,3,3,2
"5",3,1,2,4,3,1,2,1,3,4,4,2,1,3
"6",1,2,3,4,1,2,4,4,3,3,4,2,2,1
"7",2,1,3,2,3,1,4,3,1,3,4,1,4,2
"8",3,3,4,2,2,2,1,4,4,4,3,1,2,4
"9",2,1,3,1,3,2,1,3,2,4,1,2,1,1
"10",3,3,3,1,2,1,3,2,2,3,4,4,1,4
"11",1,3,2,1,1,4,3,1,2,4,2,1,3,2
"12",1,2,1,2,3,1,2,2,4,1,2,1,1,3
"13",2,4,1,2,2,2,3,1,1,1,4,4,3,1
"14",1,4,4,3,3,2,4,1,4,2,3,3,1,2
"15",4,3,3,4,3,1,3,4,4,1,3,4,3,3
"16",2,1,1,1,2,4,4,4,3,3,3,4,2,3
"17",3,1,2,4,1,2,4,2,2,1,1,4,3,3
"18",2,4,2,1,4,3,1,2,3,1,4,2,3,4
"19",3,3,1,1,4,1,4,2,4,3,1,3,3,2
"20",3,2,3,1,3,4,1,1,3,2,2,4,4,4
"21",2,3,1,4,2,3,1,1,4,3,2,2,4,1
"22",2,2,4,3,1,1,3,1,3,4,1,3,3,4
"23",2,2,4,3,1,3,2,3,1,1,4,3,1,4
"24",1,4,4,1,2,3,3,4,2,1,2,3,4,3
"25",1,3,3,2,1,3,1,4,3,2,1,4,1,2
"26",3,4,2,1,1,1,2,3,3,1,3,1,2,1
"27",4,2,1,3,2,2,4,3,3,1,2,1,4,4
"28",3,2,1,1,2,4,2,4,1,2,1,2,3,1
"29",4,1,4,1,1,2,2,2,4,2,4,3,4,2
"30",1,2,2,3,4,1,1,3,2,2,3,4,4,1
"31",4,2,4,2,4,3,4,1,2,1,3,2,2,1
"32",4,4,3,2,4,2,2,1,2,3,1,1,4,3
"33",2,3,1,3,1,1,2,4,1,4,2,2,4,3
"34",3,4,3,4,3,3,4,2,1,4,3,3,4,1
"35",1,1,4,4,2,4,1,2,2,2,3,1,3,3
"36",2,1,3,4,4,4,2,3,4,1,1,3,2,2
"37",2,3,2,3,3,4,4,1,1,2,1,1,2,4
"38",4,1,1,3,1,3,1,1,1,3,3,3,2,3
"39",4,1,2,2,4,2,3,4,1,2,2,3,1,4
"40",1,3,4,2,4,4,2,2,1,4,3,4,2,2
"41",3,1,4,3,4,3,3,4,3,3,2,1,3,1
"42",4,4,4,4,2,1,1,2,1,2,2,2,2,2
"43",4,2,2,3,2,3,3,2,4,4,1,4,1,1
"44",1,4,1,4,3,2,2,3,2,3,1,4,2,4
