"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1,2,3,2,2,4,2,4,4,2,4
"2",1,1,1,2,3,4,4,2,2,4,3
"3",3,1,2,2,1,2,3,4,2,4,1
"4",3,3,2,2,3,1,1,1,4,1,3
"5",1,4,3,2,4,2,1,2,1,2,1
"6",3,2,1,1,4,3,3,2,4,3,1
"7",3,3,1,2,4,4,3,3,3,1,4
"8",2,1,4,3,4,1,4,4,3,3,3
"9",4,1,3,4,4,4,2,3,2,1,1
"10",3,4,4,1,3,1,2,3,3,4,1
"11",1,4,1,2,1,1,3,3,3,3,2
"12",4,4,2,2,4,2,3,4,2,4,4
"13",2,1,2,4,3,1,3,1,4,2,2
"14",4,1,1,3,3,3,1,4,3,2,3
"15",2,4,4,3,2,3,3,2,4,1,4
"16",2,2,2,3,3,4,1,3,4,4,1
"17",1,1,3,1,2,2,4,2,3,1,1
"18",3,4,3,3,1,4,2,2,1,3,4
"19",2,3,1,4,1,2,2,3,4,4,3
"20",2,2,1,1,4,1,2,4,2,1,2
"21",4,2,4,2,1,1,3,3,1,1,3
"22",2,4,2,4,3,2,4,3,1,1,3
"23",3,2,1,4,2,3,4,4,1,3,2
"24",3,4,2,1,1,4,4,4,4,2,2
"25",4,1,3,1,2,2,2,3,4,3,4
"26",2,3,1,3,2,4,2,1,1,1,1
"27",1,2,4,3,3,2,2,1,1,4,2
"28",4,3,2,4,3,1,4,2,1,3,1
"29",1,3,4,4,1,3,3,4,2,2,1
"30",3,4,3,4,2,2,1,4,3,1,2
"31",1,3,3,3,4,3,4,3,4,4,2
"32",2,1,4,2,1,3,1,1,3,3,2
"33",1,4,2,4,4,3,2,1,3,3,4
"34",3,2,4,4,4,2,1,2,2,2,4
"35",2,3,4,1,3,4,1,4,1,3,3
"36",4,2,4,4,2,4,3,2,3,4,3
"37",4,4,4,2,3,4,4,1,2,2,2
"38",2,3,3,1,2,1,4,1,2,4,4
"39",1,2,2,1,1,3,1,2,2,1,3
"40",1,1,2,3,2,1,1,3,1,3,4
"41",4,2,1,3,1,2,4,1,3,2,4
"42",4,3,3,3,1,1,2,2,4,2,1
"43",3,1,3,1,4,3,3,1,1,2,3
"44",4,3,1,1,2,3,1,1,2,4,2
