"","V1","V2","V3","V4","V5","V6","V7"
"1",3,2,3,4,1,4,1
"2",4,3,4,1,1,4,3
"3",3,4,1,2,2,4,4
"4",4,4,2,1,3,3,2
"5",1,3,3,3,1,1,1
"6",3,1,2,1,2,1,2
"7",2,1,4,3,3,4,2
"8",4,2,3,1,2,2,4
"9",2,3,4,2,4,3,4
"10",2,4,3,2,1,3,2
"11",4,1,4,2,3,1,1
"12",2,1,1,1,1,3,1
"13",3,1,3,1,4,4,3
"14",2,3,2,3,3,2,2
"15",4,1,3,4,2,3,2
"16",2,4,1,4,3,4,1
"17",3,3,1,4,3,3,3
"18",1,1,2,2,1,4,4
"19",1,2,4,1,3,3,1
"20",3,4,1,2,4,1,2
"21",3,3,3,1,4,2,1
"22",2,2,2,3,2,3,3
"23",2,2,3,4,4,1,2
"24",1,3,1,2,2,4,2
"25",2,2,4,2,1,1,3
"26",4,3,2,4,2,1,1
"27",1,4,3,3,4,4,3
"28",3,1,4,3,1,2,4
"29",1,4,4,1,2,2,2
"30",4,2,1,3,1,2,2
"31",1,2,3,2,3,2,3
"32",3,2,2,4,3,4,4
"33",4,1,1,3,4,3,4
"34",3,4,4,3,2,3,1
"35",1,1,1,4,2,1,3
"36",1,1,2,3,4,2,1
"37",2,2,1,1,3,2,3
"38",4,3,1,2,1,1,3
"39",3,4,3,3,3,1,4
"40",1,3,4,4,2,3,4
"41",2,4,2,4,1,2,4
"42",4,4,4,4,4,2,3
"43",1,3,2,1,4,1,4
"44",4,2,2,2,4,4,1
