"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",3,4,1,4,3,4,2,3
"2",3,4,1,3,1,2,4,1
"3",3,3,3,1,1,4,2,4
"4",1,4,3,1,3,2,2,1
"5",1,4,4,2,2,4,4,2
"6",3,3,2,2,3,4,3,1
"7",2,1,4,4,3,3,3,1
"8",1,4,1,3,2,3,2,4
"9",4,1,1,1,2,3,4,2
"10",2,4,3,4,1,1,1,2
"11",4,3,1,2,2,1,3,3
"12",4,2,3,4,2,2,4,3
"13",4,1,4,2,4,4,2,3
"14",2,3,3,3,4,4,1,2
"15",1,2,1,1,4,4,3,3
"16",2,1,2,4,2,3,3,4
"17",1,2,1,4,3,1,3,1
"18",4,4,3,4,4,3,3,1
"19",2,3,1,2,4,3,1,1
"20",3,2,4,2,4,1,4,2
"21",4,4,2,2,1,3,1,3
"22",3,1,1,4,4,2,1,3
"23",1,2,3,2,3,3,1,4
"24",3,1,3,3,3,4,4,4
"25",4,2,1,3,1,4,2,2
"26",2,4,2,1,4,2,4,4
"27",1,3,2,1,1,1,3,2
"28",3,1,3,1,2,1,2,1
"29",3,2,4,4,1,3,2,2
"30",4,2,2,3,3,1,1,4
"31",4,3,4,3,2,2,1,1
"32",2,1,1,2,1,1,2,4
"33",2,1,2,3,4,2,4,2
"34",1,3,4,4,4,2,2,4
"35",2,3,2,4,1,4,4,3
"36",3,4,4,3,2,1,3,4
"37",1,3,3,3,3,1,4,3
"38",2,2,3,1,1,3,4,1
"39",1,1,2,3,2,4,1,1
"40",1,1,4,2,1,2,3,3
"41",4,3,4,1,3,3,3,4
"42",3,2,2,1,3,2,1,2
"43",2,2,4,1,2,2,1,3
"44",4,4,2,2,4,1,2,2
