"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",4,2,3,1,2,1,1,2,2
"2",1,1,4,1,3,3,3,2,1
"3",2,1,3,2,4,4,1,3,4
"4",2,4,1,3,4,1,3,2,1
"5",3,1,1,1,3,1,2,1,2
"6",1,2,2,4,2,3,4,4,4
"7",4,4,2,4,3,3,4,3,1
"8",3,4,1,3,2,3,2,1,4
"9",3,1,1,2,1,3,3,4,4
"10",3,1,3,4,2,3,2,4,1
"11",1,3,3,4,2,1,3,1,1
"12",2,4,4,4,1,3,1,2,2
"13",2,4,2,1,2,4,2,4,1
"14",1,2,2,1,2,3,1,1,3
"15",2,1,1,4,2,1,1,3,3
"16",1,3,2,2,4,2,1,2,4
"17",1,4,1,1,3,2,4,3,4
"18",4,3,4,2,4,3,2,1,1
"19",3,1,4,3,3,1,4,3,2
"20",1,1,2,3,1,2,2,2,2
"21",4,4,4,2,2,2,3,4,2
"22",3,2,2,4,3,4,1,1,2
"23",3,4,3,3,3,1,1,4,4
"24",3,3,2,1,1,2,1,3,1
"25",4,3,1,2,3,4,1,2,3
"26",3,2,4,4,4,2,4,2,3
"27",4,3,2,4,1,1,3,2,4
"28",2,4,4,2,3,1,2,1,3
"29",1,3,3,2,1,1,4,4,3
"30",2,2,1,2,4,4,3,4,2
"31",2,2,1,2,1,2,4,1,1
"32",2,3,4,3,2,4,4,2,4
"33",4,1,3,3,3,2,3,1,4
"34",2,1,2,3,4,3,4,1,3
"35",2,2,4,1,1,2,2,3,4
"36",4,2,4,3,1,4,2,3,3
"37",1,3,1,3,1,4,3,3,2
"38",4,3,1,4,4,2,2,4,2
"39",4,1,3,2,2,4,4,2,1
"40",4,2,2,1,4,1,3,4,3
"41",3,3,3,1,4,3,4,3,2
"42",1,2,4,3,3,2,1,4,1
"43",1,4,3,4,4,4,2,3,3
"44",3,4,3,1,1,4,3,1,3
