"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",1,3,3,4,2,4,1,3,3,1,1,3,4
"2",2,4,4,4,4,1,2,2,2,4,1,2,3
"3",1,3,3,1,1,3,4,3,2,4,2,4,3
"4",2,1,1,2,2,4,1,4,2,4,3,3,3
"5",3,1,3,4,2,1,4,3,1,2,3,2,1
"6",3,4,1,3,4,2,2,1,3,1,3,4,3
"7",3,4,4,4,1,3,3,2,4,4,2,3,1
"8",4,1,2,4,3,3,1,2,4,1,2,1,2
"9",1,4,1,3,2,1,3,3,3,3,4,1,2
"10",2,1,3,2,4,3,3,4,2,1,1,4,1
"11",3,1,4,3,1,4,2,2,2,2,2,4,4
"12",3,2,1,3,4,2,1,3,1,4,2,1,4
"13",3,2,1,1,3,4,3,2,1,2,4,3,1
"14",4,4,2,2,2,3,3,1,2,4,4,4,4
"15",3,4,3,2,1,4,1,1,4,2,4,2,3
"16",2,2,1,3,1,3,4,1,3,1,1,2,3
"17",4,1,3,3,3,4,2,1,1,4,1,2,2
"18",4,2,3,4,1,2,2,4,3,3,4,2,4
"19",3,1,1,2,1,1,3,2,4,4,3,1,3
"20",4,2,4,3,2,1,1,3,4,2,1,4,2
"21",4,3,2,1,4,3,2,2,4,3,1,3,4
"22",4,3,1,4,3,2,4,2,2,3,1,4,1
"23",2,3,4,1,2,2,4,1,4,1,3,3,2
"24",1,1,2,4,3,1,4,1,2,2,3,3,4
"25",1,1,4,1,2,3,2,2,3,3,4,2,1
"26",1,2,2,3,1,2,2,3,1,1,4,4,2
"27",2,3,4,4,3,3,3,4,1,2,4,1,3
"28",4,1,4,2,4,2,4,3,3,4,4,3,2
"29",1,3,3,3,4,4,2,4,4,4,3,1,1
"30",2,4,2,1,1,2,1,3,2,2,1,1,1
"31",4,3,4,2,3,4,4,3,3,1,3,1,4
"32",4,3,2,2,1,1,3,4,1,1,2,3,3
"33",2,4,3,3,3,1,4,4,4,3,2,3,4
"34",2,3,1,4,1,3,1,1,1,3,3,3,2
"35",3,2,2,1,2,4,4,4,3,3,1,1,2
"36",4,4,1,3,2,3,2,4,2,1,3,2,1
"37",1,2,4,2,2,2,3,1,1,3,1,1,4
"38",3,3,3,1,4,1,3,1,3,2,2,1,1
"39",1,2,2,2,3,1,1,1,3,4,2,4,1
"40",3,4,4,1,3,2,1,4,1,3,3,4,2
"41",2,2,3,1,4,1,1,2,2,1,4,2,4
"42",2,2,2,4,4,4,3,3,4,3,4,4,3
"43",1,1,1,1,3,2,2,4,4,2,2,2,3
"44",1,4,2,2,4,4,4,2,1,2,2,2,2
