"","V1","V2","V3","V4"
"1",15,8,16,20
"2",12,14,21,18
"3",17,17,1,14
"4",5,7,22,5
"5",16,11,8,1
"6",8,13,6,6
"7",1,3,2,3
"8",4,22,4,19
"9",11,9,3,9
"10",18,2,20,11
"11",19,15,14,4
"12",7,6,15,13
"13",13,4,12,7
"14",14,20,7,12
"15",10,19,19,2
"16",6,18,13,22
"17",22,10,11,16
"18",20,5,5,21
"19",21,21,17,8
"20",3,16,10,10
"21",2,12,18,15
"22",9,1,9,17
