"","V1","V2","V3","V4"
"1",2,14,12,13
"2",11,9,1,5
"3",5,10,9,17
"4",15,13,5,15
"5",10,3,15,16
"6",1,4,6,7
"7",8,11,14,1
"8",13,2,4,10
"9",4,15,3,3
"10",16,5,8,2
"11",3,7,17,9
"12",14,16,16,6
"13",6,1,11,4
"14",12,12,10,8
"15",9,17,7,11
"16",17,8,13,12
"17",7,6,2,14
