"","V1","V2","V3"
"1",6,8,1
"2",4,1,7
"3",10,3,3
"4",5,13,13
"5",2,6,16
"6",12,16,15
"7",8,17,6
"8",11,7,9
"9",9,10,17
"10",13,5,5
"11",7,4,12
"12",1,11,4
"13",17,9,11
"14",15,2,14
"15",3,15,10
"16",16,14,2
"17",14,12,8
