"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",10,16,16,7,4,9,11,5,3,15,5,4,5,14,4
"2",11,1,11,10,11,14,13,17,1,10,17,10,7,5,1
"3",2,10,10,6,2,4,2,16,7,9,1,16,12,7,5
"4",9,3,15,4,7,2,16,8,12,14,8,9,14,1,17
"5",16,6,17,16,14,5,8,14,9,3,7,2,13,11,7
"6",6,5,2,2,9,10,10,1,2,2,10,12,17,13,6
"7",1,8,5,14,12,13,15,11,6,12,3,6,11,16,15
"8",13,9,8,15,3,6,17,6,17,8,16,17,9,17,8
"9",17,7,1,1,1,17,7,12,11,13,9,8,1,10,10
"10",4,13,6,3,15,3,14,10,13,6,13,5,4,9,2
"11",15,11,4,9,10,1,1,2,4,11,15,3,10,6,13
"12",3,2,9,11,6,12,5,3,16,5,4,1,6,4,9
"13",14,12,12,5,16,16,12,4,10,4,2,15,8,8,14
"14",5,4,13,12,17,7,3,7,8,17,12,14,2,12,11
"15",7,15,14,8,8,15,4,15,15,7,14,7,16,15,12
"16",8,17,7,17,5,8,9,13,5,1,11,11,3,2,16
"17",12,14,3,13,13,11,6,9,14,16,6,13,15,3,3
