"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",7,8,5,13,6,15,2,1,3,7,4,11
"2",1,2,1,8,14,14,9,13,6,15,10,6
"3",6,3,9,12,5,3,4,6,15,12,15,3
"4",16,4,12,16,2,13,10,14,14,4,7,8
"5",9,17,4,11,17,1,11,12,16,8,3,9
"6",12,14,7,9,11,11,1,17,9,1,13,1
"7",14,7,8,1,13,17,5,8,17,10,9,17
"8",13,5,6,3,7,4,15,15,4,9,16,12
"9",15,12,3,6,4,10,14,3,11,14,5,4
"10",3,11,2,17,9,7,17,7,10,3,11,16
"11",5,9,14,4,16,12,13,2,13,6,17,7
"12",2,15,10,2,1,5,7,9,2,5,8,5
"13",4,10,13,5,8,8,3,16,12,17,2,13
"14",11,1,17,7,10,2,8,4,8,2,6,14
"15",8,16,16,10,3,16,12,11,7,13,14,15
"16",10,6,15,14,12,9,16,10,1,11,1,2
"17",17,13,11,15,15,6,6,5,5,16,12,10
