"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",4,3,3,2,1,1,1,1,2,3,1
"2",2,3,1,4,2,4,2,4,3,4,4
"3",3,4,2,2,3,4,1,3,4,2,1
"4",1,4,2,1,2,1,3,2,4,3,3
"5",1,1,2,3,3,3,1,1,1,3,2
"6",2,2,1,1,4,2,4,3,2,4,1
"7",3,1,1,2,1,2,2,2,2,1,4
"8",3,2,3,3,1,4,4,2,4,4,2
"9",3,4,4,4,4,2,2,2,1,4,3
"10",2,2,3,3,4,1,1,3,4,1,4
"11",4,1,4,1,3,3,2,4,3,3,3
"12",4,3,1,4,4,3,3,1,3,1,2
"13",4,2,2,3,2,1,4,4,1,2,3
"14",1,3,4,2,3,4,4,1,2,2,4
"15",1,1,4,4,2,2,3,3,3,2,1
"16",2,4,3,1,1,3,3,4,1,1,2
