"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",25,3,7,9,19,22,1,4,8,2
"2",4,22,14,10,18,5,20,8,15,9
"3",23,18,20,4,11,23,16,19,13,15
"4",14,14,24,15,20,2,25,25,20,14
"5",19,11,22,12,15,10,9,14,11,4
"6",12,15,15,13,5,20,5,10,7,17
"7",3,1,25,25,8,18,21,15,9,12
"8",11,19,16,22,24,9,17,20,6,1
"9",7,24,23,7,21,16,10,3,3,19
"10",2,13,9,6,4,6,11,24,10,24
"11",9,4,5,20,17,13,8,21,14,16
"12",17,2,18,3,25,4,4,12,17,22
"13",22,12,10,23,22,17,12,9,19,11
"14",13,7,3,2,13,7,15,6,5,13
"15",1,17,19,21,12,11,2,5,24,20
"16",6,9,11,17,10,3,3,17,2,7
"17",10,5,21,18,3,24,13,7,22,5
"18",21,6,17,8,1,12,22,22,1,10
"19",5,10,2,11,23,21,18,18,25,21
"20",20,20,1,24,2,1,7,1,12,8
"21",18,21,8,19,16,25,23,13,4,23
"22",16,8,13,16,9,15,19,2,16,25
"23",15,23,12,1,14,19,6,23,23,6
"24",8,16,4,5,7,14,24,11,18,3
"25",24,25,6,14,6,8,14,16,21,18
