"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",18,6,19,25,1,15,16,19,23,7,11,8
"2",9,12,22,17,22,12,3,1,20,9,24,3
"3",5,9,3,20,23,21,22,14,15,11,8,21
"4",14,20,25,2,17,16,6,13,17,4,2,16
"5",4,1,23,5,10,6,21,21,1,14,3,5
"6",1,16,1,1,25,1,7,3,6,21,12,9
"7",12,22,4,8,4,14,20,6,12,10,19,7
"8",3,21,11,23,14,19,25,25,21,25,21,12
"9",6,15,10,12,8,5,10,10,22,8,7,13
"10",19,11,2,13,9,11,2,20,2,1,20,20
"11",21,25,16,7,15,23,1,5,25,13,10,22
"12",15,5,12,22,16,4,5,12,7,12,18,6
"13",25,7,13,3,2,3,24,9,14,3,25,25
"14",16,18,17,14,24,2,19,22,18,16,17,19
"15",11,8,15,9,3,20,4,24,8,19,6,15
"16",20,10,20,11,18,10,23,8,11,23,9,11
"17",7,23,21,21,5,7,8,17,13,22,14,23
"18",2,3,18,15,12,17,12,4,10,5,16,18
"19",17,2,5,16,6,25,11,7,19,24,1,1
"20",24,24,7,18,21,8,13,23,9,6,5,10
"21",8,19,14,10,19,24,17,16,4,2,13,2
"22",23,13,8,4,11,18,9,18,16,17,15,4
"23",10,4,6,6,20,9,14,15,24,20,22,17
"24",22,17,24,19,7,22,15,11,5,15,23,14
"25",13,14,9,24,13,13,18,2,3,18,4,24
