"","V1","V2"
"1",6,24
"2",12,22
"3",20,2
"4",9,19
"5",7,14
"6",23,23
"7",25,15
"8",21,18
"9",19,13
"10",15,10
"11",3,3
"12",13,4
"13",22,9
"14",8,6
"15",1,11
"16",2,21
"17",24,5
"18",11,12
"19",14,16
"20",18,20
"21",4,17
"22",10,1
"23",17,7
"24",5,8
"25",16,25
