"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",6,5,2,3,5,5,3,1,2
"2",2,1,2,3,1,2,3,2,3
"3",5,6,4,4,2,3,1,1,2
"4",5,4,2,5,5,4,1,2,6
"5",6,1,1,4,2,4,3,5,5
"6",4,3,6,6,5,6,3,5,4
"7",6,6,5,6,3,2,5,4,2
"8",6,1,5,1,3,6,2,2,4
"9",3,1,5,1,5,3,6,5,2
"10",6,3,4,3,6,3,5,6,6
"11",1,2,6,5,2,5,2,2,2
"12",2,3,1,1,4,3,1,3,4
"13",1,6,6,3,5,3,3,4,6
"14",4,2,1,2,6,5,1,4,2
"15",3,4,5,3,3,5,6,1,5
"16",5,4,6,1,2,1,4,3,5
"17",6,2,3,3,5,1,6,2,4
"18",6,3,3,6,1,3,2,3,1
"19",1,5,4,2,4,1,5,2,1
"20",4,1,6,4,4,2,4,1,6
"21",4,5,1,6,3,1,3,2,6
"22",3,6,3,1,6,6,4,2,3
"23",3,6,2,4,6,1,2,6,4
"24",1,3,1,4,3,6,6,3,2
"25",6,5,6,2,4,4,1,5,3
"26",4,4,2,5,1,6,5,4,6
"27",2,4,1,5,5,2,4,5,1
"28",5,6,2,2,4,2,6,4,5
"29",1,2,2,1,3,4,4,6,6
"30",4,4,3,1,1,2,2,5,2
"31",4,5,6,4,6,4,6,3,1
"32",4,3,2,1,2,4,5,1,1
"33",3,5,4,2,1,6,2,3,6
"34",1,5,3,5,2,3,6,6,4
"35",2,3,6,4,1,1,5,5,3
"36",2,4,5,2,3,5,3,6,1
"37",5,2,4,2,1,5,6,4,4
"38",3,2,1,6,4,3,5,1,3
"39",1,4,4,6,5,4,2,4,3
"40",1,3,4,2,6,2,2,1,5
"41",2,6,5,5,1,4,4,1,4
"42",5,6,1,3,2,5,4,6,3
"43",2,1,3,6,6,5,5,3,5
"44",5,1,4,5,4,6,4,6,1
"45",3,1,3,3,3,1,1,4,1
"46",5,2,5,5,6,1,3,3,3
"47",2,5,3,4,4,6,1,5,5
"48",3,2,5,6,2,2,1,6,5
