"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,3,4,3,1,1,3,1,5,6,2,1
"2",4,5,2,5,2,2,2,2,6,3,5,6
"3",3,1,1,2,5,5,3,1,1,5,4,4
"4",5,6,6,4,4,2,4,1,2,6,6,3
"5",2,5,6,3,5,5,6,2,3,3,2,2
"6",1,2,3,6,6,2,5,2,5,5,3,2
"7",2,2,3,2,3,5,1,6,5,2,2,6
"8",6,4,6,6,1,5,4,5,5,5,4,2
"9",1,1,1,4,1,4,1,4,3,3,3,2
"10",6,4,2,5,4,1,6,3,2,5,4,6
"11",4,2,5,4,6,6,3,5,2,3,1,1
"12",6,1,5,2,2,3,5,2,1,2,2,3
"13",4,4,5,2,2,2,1,6,3,6,3,5
"14",2,1,6,5,2,6,2,3,2,4,3,5
"15",6,3,1,4,5,2,2,6,5,1,3,3
"16",5,5,2,1,3,5,6,5,2,1,3,4
"17",5,2,4,4,1,2,6,4,6,3,1,5
"18",2,4,2,1,3,2,4,1,4,1,1,2
"19",5,1,3,3,4,6,4,2,6,1,4,1
"20",3,3,1,5,6,3,4,2,2,2,1,6
"21",3,1,6,1,5,1,5,6,4,3,5,4
"22",4,6,1,2,4,3,5,5,6,4,2,1
"23",4,2,5,6,3,5,6,1,4,2,5,5
"24",1,6,2,3,6,1,3,5,3,2,4,5
"25",1,4,3,2,1,6,5,1,4,4,4,6
"26",2,2,1,3,2,3,4,5,6,6,6,4
"27",4,4,3,3,6,4,1,6,1,5,5,2
"28",4,3,6,1,6,3,1,1,6,4,4,3
"29",1,5,5,4,3,6,3,6,6,5,5,3
"30",2,3,2,5,5,5,2,3,4,6,5,1
"31",5,3,6,3,1,4,3,4,1,1,5,6
"32",3,6,5,4,6,4,6,4,5,6,3,6
"33",2,6,4,5,2,3,5,6,3,1,4,1
"34",4,1,2,5,3,4,6,6,3,6,1,3
"35",1,4,6,6,4,4,3,3,6,1,1,4
"36",6,6,3,6,3,4,2,1,1,3,3,1
"37",1,3,5,2,3,2,6,4,2,4,6,1
"38",6,2,2,1,2,1,3,3,3,4,5,2
"39",1,5,4,1,4,3,2,3,1,5,1,5
"40",3,6,4,1,1,5,2,3,5,2,6,3
"41",3,5,3,6,1,1,4,5,1,4,2,4
"42",2,2,4,4,4,1,1,2,2,1,6,4
"43",6,5,3,2,6,4,5,3,5,3,6,5
"44",6,3,4,1,5,6,4,4,3,6,2,5
"45",5,5,5,5,5,1,1,4,4,2,2,2
"46",5,6,1,3,2,6,1,2,4,5,1,4
"47",5,1,4,6,5,3,2,5,4,4,6,6
"48",3,4,1,6,4,6,5,4,1,2,6,3
