"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",2,2,3,6,6,5,2,2,3,4,1
"2",2,3,3,1,1,1,3,5,6,3,3
"3",6,2,2,5,5,2,4,5,4,6,2
"4",5,2,6,2,3,2,3,6,2,2,1
"5",3,6,1,4,5,5,1,5,2,3,5
"6",4,3,1,6,6,1,6,4,3,5,4
"7",6,5,3,3,4,1,2,4,1,2,6
"8",1,1,5,2,6,6,4,6,4,3,3
"9",4,6,2,1,6,3,4,2,2,1,3
"10",4,3,4,3,1,5,4,1,5,6,1
"11",3,1,4,1,5,1,2,3,2,5,3
"12",5,6,5,4,3,1,4,6,5,4,5
"13",3,1,2,6,3,3,1,1,5,2,4
"14",4,4,2,3,5,4,6,6,6,4,6
"15",5,5,3,5,3,4,1,1,1,6,3
"16",5,6,1,5,2,1,3,3,4,3,1
"17",6,6,6,1,2,5,5,3,3,4,2
"18",1,6,5,6,3,3,2,4,4,6,2
"19",4,5,6,3,6,2,1,3,6,3,2
"20",3,5,2,6,2,6,4,3,6,5,6
"21",6,4,4,6,1,2,6,2,2,4,5
"22",6,3,5,2,5,3,1,1,4,5,6
"23",4,1,5,5,4,5,5,2,1,3,6
"24",6,4,4,6,4,4,2,6,6,1,3
"25",1,4,6,1,2,4,2,2,3,3,6
"26",4,1,6,5,1,4,2,5,5,5,4
"27",2,6,4,3,5,4,5,5,1,5,1
"28",3,4,5,5,4,1,5,1,3,1,1
"29",1,3,3,5,6,2,3,3,5,1,6
"30",6,1,3,4,2,3,5,4,6,3,1
"31",1,2,2,3,2,1,4,1,1,4,4
"32",5,2,4,1,6,4,5,4,5,2,5
"33",1,5,2,5,1,5,5,6,3,2,3
"34",1,2,6,4,4,3,6,2,6,5,3
"35",3,5,5,2,1,2,6,4,4,1,4
"36",2,6,4,2,3,6,3,1,6,2,4
"37",1,4,2,1,4,5,1,4,5,4,1
"38",4,4,1,2,1,3,3,6,1,5,2
"39",2,3,6,6,5,3,4,5,1,2,5
"40",5,2,1,3,1,5,2,2,4,1,5
"41",6,1,1,2,4,6,3,5,3,4,4
"42",2,2,4,4,2,2,1,6,3,6,6
"43",2,5,1,2,4,2,5,2,5,6,5
"44",3,3,5,4,2,6,1,4,1,1,2
"45",5,5,6,4,6,6,3,3,2,6,4
"46",3,3,3,1,3,6,6,5,2,6,5
"47",5,4,3,4,5,6,6,1,4,2,2
"48",2,1,1,3,3,4,6,3,2,1,2
