"","V1","V2"
"1",15,6
"2",10,18
"3",14,21
"4",23,11
"5",17,1
"6",21,4
"7",8,23
"8",9,7
"9",1,14
"10",5,17
"11",16,13
"12",18,19
"13",11,3
"14",7,12
"15",12,15
"16",13,10
"17",6,2
"18",19,8
"19",4,9
"20",3,20
"21",22,22
"22",20,16
"23",2,5
