"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",1,14,12,4,19,22,5,21,21,6,13,8,23,9
"2",7,19,6,10,8,6,15,4,20,13,10,7,7,7
"3",23,15,21,23,7,9,23,20,16,18,12,22,1,11
"4",19,9,15,17,5,3,8,16,23,14,23,6,16,14
"5",15,7,7,8,17,13,22,19,13,15,8,2,18,18
"6",16,11,2,3,14,4,19,11,2,3,16,10,2,15
"7",4,6,10,20,15,11,6,9,18,16,17,15,5,20
"8",13,17,5,15,3,20,7,17,6,9,9,18,4,17
"9",10,1,3,21,9,17,2,8,3,22,11,5,20,10
"10",3,4,11,12,4,1,20,3,11,4,4,20,22,16
"11",20,8,16,6,10,10,4,7,8,7,7,17,10,8
"12",2,22,14,9,16,14,12,15,1,23,1,23,8,13
"13",22,23,8,1,1,15,9,5,14,1,19,1,11,23
"14",6,5,22,2,2,12,14,18,4,12,15,14,17,2
"15",11,13,19,5,6,21,17,10,19,21,5,12,14,21
"16",5,12,20,16,21,19,21,6,7,10,20,3,9,12
"17",14,20,13,18,11,16,18,13,15,5,18,16,19,6
"18",8,21,23,19,13,5,1,22,10,8,3,9,12,22
"19",12,2,18,14,22,8,10,14,17,2,6,4,3,3
"20",17,10,1,22,18,18,13,1,22,11,2,19,13,1
"21",21,3,9,11,12,23,16,23,9,20,22,11,6,4
"22",9,16,4,7,23,2,3,12,12,17,21,21,15,5
"23",18,18,17,13,20,7,11,2,5,19,14,13,21,19
