"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",1,3,1,3,1,2,2,2,2,2,1,3,3,1,1
"2",2,1,1,1,3,3,2,2,1,1,2,3,1,2,3
"3",3,2,1,1,3,3,1,2,3,2,3,2,3,3,2
"4",1,2,3,2,1,3,1,1,3,1,2,3,2,2,3
"5",1,2,2,1,3,2,1,3,1,3,1,2,2,1,3
"6",2,2,3,3,3,2,2,3,3,2,1,3,1,3,3
"7",1,2,3,1,3,2,2,2,3,1,2,1,3,2,1
"8",1,1,2,3,3,2,3,1,3,3,2,2,1,1,2
"9",1,2,2,3,2,1,3,3,1,1,3,2,1,2,1
"10",3,3,2,3,2,2,3,2,2,3,3,3,1,2,3
"11",2,2,1,1,1,2,3,3,2,2,3,3,3,1,3
"12",2,2,1,1,3,1,3,2,2,3,2,1,1,3,1
"13",2,1,2,2,3,1,1,1,2,1,1,3,3,2,1
"14",2,1,1,1,1,2,1,1,1,2,1,1,2,2,1
"15",3,2,3,2,2,3,1,1,1,3,1,3,1,1,2
"16",2,1,1,3,1,3,3,3,3,1,1,2,2,2,2
"17",1,1,3,2,2,2,3,3,2,3,1,1,3,3,2
"18",2,3,3,1,1,3,2,3,2,3,3,1,1,2,2
"19",2,1,3,2,2,3,2,2,1,1,3,2,3,1,3
"20",1,1,2,1,2,1,2,1,1,2,3,3,3,3,2
"21",3,1,3,3,3,3,2,3,1,2,2,1,2,1,1
"22",1,3,3,2,3,3,3,2,2,2,3,3,2,3,1
"23",3,3,1,2,3,1,2,3,1,3,2,3,3,2,2
"24",3,1,3,1,1,1,3,1,2,2,2,2,1,2,3
"25",3,3,2,1,2,3,1,3,2,1,1,2,1,3,1
"26",1,3,2,2,1,2,1,2,1,1,3,1,1,3,2
"27",2,2,3,3,1,1,1,2,1,3,2,2,3,3,1
"28",2,3,3,3,3,1,1,1,2,2,3,1,2,1,2
"29",3,2,2,3,1,3,2,1,2,2,1,1,3,3,3
"30",1,1,1,2,1,1,1,3,3,2,2,2,1,1,2
"31",3,1,2,2,1,2,2,3,3,3,3,3,2,3,1
"32",2,3,2,2,1,1,3,2,1,2,1,1,2,1,3
"33",3,3,1,3,3,2,3,1,1,1,2,2,2,3,2
"34",3,3,2,3,2,1,1,3,3,1,2,1,3,2,3
"35",3,2,3,1,2,1,3,2,3,1,1,3,2,1,2
"36",3,2,1,2,2,2,2,1,3,1,3,1,1,1,1
"37",2,3,2,1,2,3,3,1,3,3,2,2,3,1,1
"38",1,3,1,2,2,1,2,1,3,3,1,2,2,3,3
"39",1,1,1,3,2,3,1,2,2,3,3,1,2,2,3
