"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",3,2,3,1,1,2,3,2
"2",2,3,2,2,3,2,1,3
"3",3,1,1,2,2,3,3,2
"4",1,2,1,3,3,2,2,2
"5",3,1,3,1,3,3,2,1
"6",3,2,3,3,2,3,1,3
"7",1,1,3,1,2,2,3,3
"8",2,2,1,1,3,3,1,3
"9",2,1,2,1,1,2,1,1
"10",1,1,2,2,2,1,2,1
"11",2,2,3,3,2,1,3,1
"12",2,2,2,2,1,3,2,1
"13",3,3,1,2,3,3,2,1
"14",1,3,2,3,2,3,1,1
"15",2,2,1,3,1,3,2,2
"16",2,1,3,3,3,1,2,2
"17",3,3,1,3,2,2,3,3
"18",1,2,1,1,1,2,2,1
"19",1,2,2,3,1,1,1,3
"20",3,1,2,3,1,2,3,1
"21",3,1,1,1,1,1,2,3
"22",1,1,3,2,1,3,1,2
"23",3,1,2,2,3,2,1,2
"24",2,2,3,2,2,3,3,2
"25",1,3,3,2,3,2,3,1
"26",1,1,1,2,2,2,1,3
"27",1,2,3,1,3,1,1,2
"28",3,2,2,2,3,1,3,3
"29",2,2,1,1,3,1,3,1
"30",2,3,2,1,1,3,3,3
"31",1,3,2,1,2,3,2,2
"32",3,3,2,3,3,1,2,2
"33",1,1,2,3,3,3,3,3
"34",3,3,1,1,2,2,1,2
"35",2,3,3,3,1,2,2,3
"36",2,1,1,3,2,1,1,1
"37",2,3,3,1,2,1,2,3
"38",1,3,1,2,1,1,3,2
"39",3,3,3,2,1,1,1,1
