"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",2,3,2,1,3,3,1,1,3
"2",2,2,2,3,2,2,3,2,1
"3",3,2,2,3,1,1,3,3,2
"4",3,1,2,2,3,2,3,1,1
"5",1,3,1,3,3,2,3,2,3
"6",3,3,3,3,2,3,1,3,2
"7",1,2,3,3,1,3,2,2,3
"8",2,2,3,3,3,2,2,3,1
"9",2,3,1,2,1,1,1,3,3
"10",3,3,2,1,3,1,2,3,2
"11",2,1,1,3,1,3,3,1,2
"12",2,3,3,3,2,1,3,1,3
"13",3,2,1,2,1,3,1,2,1
"14",3,1,1,1,2,2,2,1,3
"15",2,1,2,1,1,3,1,3,1
"16",1,2,2,2,2,1,1,1,3
"17",3,2,1,3,3,1,1,1,2
"18",2,3,1,2,2,3,2,2,2
"19",1,1,1,3,2,1,2,3,1
"20",2,1,3,2,2,1,3,3,2
"21",3,3,3,1,1,2,3,2,2
"22",1,3,3,2,3,1,1,2,1
"23",3,1,3,2,3,3,2,2,3
"24",1,1,1,2,3,3,2,3,2
"25",2,1,2,3,3,2,1,3,3
"26",1,3,1,1,1,2,2,1,1
"27",2,1,1,2,3,2,1,2,2
"28",2,2,3,2,1,1,2,1,1
"29",1,3,2,2,1,3,3,3,1
"30",2,2,1,1,3,1,3,2,1
"31",1,2,3,1,3,3,3,1,2
"32",3,2,2,2,1,2,2,1,3
"33",3,2,1,1,2,3,3,3,3
"34",3,1,3,1,2,1,1,2,1
"35",1,1,3,3,1,2,1,1,2
"36",1,2,3,1,2,2,2,3,3
"37",1,1,2,1,1,1,3,2,3
"38",3,3,2,3,2,3,2,1,1
"39",1,3,2,1,2,2,1,2,2
