"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",3,2,1,1,2,3,2,1,2,3,3,2,1
"2",3,1,3,3,2,3,3,1,2,2,2,3,1
"3",1,1,2,3,2,1,3,2,1,1,3,1,2
"4",3,1,1,1,2,3,1,2,1,2,1,2,3
"5",3,2,3,1,1,1,3,2,2,1,1,1,2
"6",2,3,2,2,2,3,3,1,3,1,1,1,3
"7",2,2,1,1,2,1,1,1,3,1,2,1,1
"8",2,1,2,1,1,1,1,3,2,2,3,3,1
"9",3,2,3,3,3,2,1,2,3,2,3,1,3
"10",3,3,1,2,3,1,3,2,2,1,2,3,3
"11",1,3,1,2,1,2,3,1,2,2,1,3,1
"12",2,1,3,1,3,1,2,1,2,2,1,1,3
"13",2,1,1,3,3,3,3,3,3,1,2,2,2
"14",3,3,2,3,1,2,1,1,2,1,3,2,2
"15",3,3,2,2,2,1,3,3,3,3,2,2,1
"16",1,2,3,2,1,3,1,1,1,2,2,1,2
"17",1,3,1,1,2,2,2,3,3,2,1,1,2
"18",3,2,2,2,1,3,2,3,3,1,2,3,3
"19",2,1,1,2,2,2,2,3,2,3,3,1,3
"20",1,3,1,3,2,3,1,2,2,2,3,3,3
"21",3,3,3,3,2,1,2,2,1,3,1,3,2
"22",2,3,3,1,1,3,1,2,3,3,2,3,2
"23",2,3,3,3,1,2,3,3,1,2,3,2,3
"24",1,1,2,1,1,2,2,1,1,1,2,3,3
"25",1,2,3,1,2,2,3,3,3,3,3,3,2
"26",1,2,2,1,3,3,3,2,1,3,1,2,3
"27",2,2,1,3,3,2,2,3,1,1,1,3,1
"28",2,2,2,3,1,3,1,3,2,3,1,1,1
"29",3,1,2,2,3,2,1,1,3,3,1,3,2
"30",1,1,1,2,3,1,1,3,1,3,2,2,2
"31",1,1,3,2,3,3,2,2,3,1,3,2,1
"32",1,3,3,3,3,2,2,1,2,3,2,1,1
"33",3,3,2,1,3,3,2,3,1,2,3,1,2
"34",2,3,3,1,3,2,1,2,1,1,2,2,1
"35",2,2,2,2,3,1,3,1,1,2,3,3,2
"36",1,2,3,2,2,1,1,3,2,1,1,2,3
"37",3,1,1,2,1,2,3,2,1,3,2,1,1
"38",1,1,2,3,1,1,2,2,3,2,1,2,1
"39",2,2,1,3,1,1,2,1,3,3,3,2,3
