"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",2,3,3,2,3,1,3,2,2,1,1,3
"2",1,3,2,2,1,1,3,1,1,1,2,2
"3",1,2,3,3,2,1,3,3,2,2,3,3
"4",1,1,2,2,3,1,1,3,1,2,3,2
"5",1,2,1,3,3,1,2,2,3,2,1,3
"6",1,2,2,3,3,2,2,1,1,3,3,1
"7",1,1,3,3,2,2,3,3,3,1,1,2
"8",3,3,2,1,2,1,2,1,3,2,1,1
"9",3,1,1,2,2,2,3,2,1,3,1,3
"10",1,3,1,1,2,1,1,3,2,3,2,1
"11",3,1,1,3,3,3,1,2,2,1,2,3
"12",3,3,3,3,2,1,1,1,1,2,2,2
"13",1,1,2,1,3,3,3,2,2,2,2,1
"14",3,2,1,1,3,2,3,1,2,1,3,2
"15",3,1,1,1,1,1,2,3,2,1,2,2
"16",3,1,3,2,2,2,1,1,2,2,3,1
"17",3,3,3,2,3,2,2,3,3,3,3,2
"18",2,2,3,1,3,3,1,2,1,3,1,2
"19",2,3,1,3,1,2,3,2,3,1,3,1
"20",2,2,3,3,2,3,2,1,3,1,2,3
"21",1,2,1,1,2,3,2,2,3,3,3,2
"22",2,1,2,3,1,1,1,2,2,2,1,2
"23",2,2,2,1,1,2,1,3,3,1,1,3
"24",1,3,2,1,3,2,1,1,3,2,2,3
"25",3,2,3,2,1,3,3,3,3,2,2,1
"26",1,3,3,2,1,3,1,2,2,1,3,2
"27",1,2,1,2,2,3,1,1,1,1,1,1
"28",1,1,3,1,1,2,2,1,2,3,1,3
"29",2,3,1,3,1,2,2,3,1,3,2,3
"30",3,2,2,3,3,2,2,3,1,1,1,1
"31",3,2,2,2,1,1,1,2,3,3,3,3
"32",3,3,2,3,1,3,3,1,2,3,1,2
"33",2,1,1,2,3,1,3,1,3,3,2,2
"34",2,1,2,3,2,3,1,3,3,3,2,1
"35",2,1,3,1,2,1,2,2,1,1,3,1
"36",2,3,1,2,3,3,2,3,2,2,1,1
"37",2,2,3,1,1,2,3,2,1,3,2,1
"38",2,1,1,2,1,3,2,1,1,2,3,3
"39",3,3,2,1,2,3,3,3,1,2,3,3
