"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,2,2,2,1,2,3,3,1,1
"2",3,3,1,1,2,1,2,3,1,2
"3",2,1,1,3,1,2,3,3,3,2
"4",1,1,3,3,2,1,2,2,2,2
"5",1,2,3,2,3,1,1,1,1,3
"6",3,2,2,2,3,3,1,2,1,2
"7",3,3,1,3,1,2,2,1,1,1
"8",2,1,1,2,3,3,3,1,2,1
"9",1,2,1,3,2,3,2,1,3,3
"10",2,2,1,3,3,2,1,1,2,2
"11",3,1,3,1,2,2,3,1,1,2
"12",2,1,1,3,3,1,2,3,1,3
"13",3,1,3,2,1,3,2,1,2,3
"14",3,2,2,3,2,2,3,2,1,3
"15",1,1,1,1,1,2,1,2,1,3
"16",1,3,2,3,1,3,1,3,2,2
"17",2,3,3,2,2,3,3,3,1,3
"18",3,2,3,2,1,1,2,3,3,2
"19",1,2,2,1,1,1,3,1,3,2
"20",3,2,1,2,2,1,1,2,3,3
"21",1,1,2,2,3,2,3,2,3,3
"22",3,3,3,3,3,3,3,2,3,2
"23",1,3,1,2,2,1,3,2,2,2
"24",2,3,2,1,3,3,2,1,1,2
"25",3,2,1,1,1,3,3,2,2,1
"26",3,3,2,1,3,2,1,3,2,3
"27",2,3,2,3,2,1,1,2,3,1
"28",1,1,2,1,2,3,2,3,2,3
"29",3,1,2,1,3,1,2,1,3,1
"30",2,3,2,3,1,1,3,1,2,3
"31",2,1,2,2,1,1,1,2,1,1
"32",2,3,3,1,1,2,2,2,3,3
"33",2,1,1,1,2,3,1,3,3,2
"34",3,1,3,3,2,2,1,3,2,1
"35",2,2,3,2,1,3,1,1,3,1
"36",2,2,3,1,3,1,3,3,2,1
"37",1,2,3,3,3,3,2,2,1,1
"38",1,3,3,1,2,2,1,1,2,1
"39",1,3,1,2,3,2,2,3,3,1
