"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",2,2,3,1,1,1,3,2,1,1,2,1,3,1
"2",3,2,1,2,1,3,3,2,3,2,1,1,3,3
"3",1,2,2,1,3,3,2,1,2,2,1,1,2,1
"4",3,2,2,1,1,3,2,3,3,3,3,2,2,1
"5",2,2,2,1,1,2,1,3,1,3,1,1,1,2
"6",2,2,1,3,3,2,1,2,2,3,3,3,3,3
"7",1,1,1,2,3,3,3,3,2,1,2,2,1,2
"8",1,1,2,2,1,1,2,2,2,1,1,3,3,3
"9",2,1,2,3,1,2,2,1,3,1,3,3,1,2
"10",3,3,2,3,2,3,1,2,1,1,2,1,1,2
"11",1,2,2,3,2,1,3,3,3,3,2,1,2,3
"12",1,2,3,3,3,1,3,1,1,2,1,2,1,2
"13",3,3,3,3,1,1,2,3,3,2,2,3,3,2
"14",3,3,1,2,2,1,3,1,2,1,3,2,2,1
"15",1,3,3,1,1,2,2,1,2,3,2,2,1,3
"16",2,3,1,1,2,1,3,2,2,3,1,3,1,2
"17",3,1,2,1,3,3,3,2,2,2,3,3,3,2
"18",2,1,1,1,2,1,2,1,1,2,3,1,1,3
"19",3,2,1,3,3,1,1,2,3,1,1,2,2,2
"20",2,3,3,2,2,3,3,3,1,3,1,2,3,2
"21",3,1,3,3,3,2,2,2,1,3,2,1,2,1
"22",2,2,3,3,1,3,1,3,2,2,3,2,1,3
"23",2,3,3,2,3,2,3,2,3,2,3,1,1,1
"24",1,1,1,3,2,3,1,3,2,2,2,1,3,1
"25",3,2,1,1,3,2,3,3,1,1,2,3,2,3
"26",2,3,2,2,3,2,1,1,2,1,1,1,3,3
"27",3,3,2,2,3,3,2,1,3,3,2,3,1,3
"28",1,3,1,1,2,2,2,3,3,1,3,1,3,2
"29",1,3,2,3,1,2,3,2,1,1,3,2,2,3
"30",2,3,1,3,1,3,2,1,1,2,1,3,2,1
"31",3,1,3,2,2,2,2,3,2,1,1,3,1,1
"32",2,1,2,3,2,2,3,1,3,3,1,2,3,1
"33",1,2,3,1,2,3,1,1,3,1,2,3,2,1
"34",2,1,3,1,3,1,1,3,3,2,1,2,2,3
"35",3,2,3,2,2,1,1,1,2,3,3,1,3,2
"36",1,3,2,2,3,1,1,3,1,2,3,3,2,1
"37",1,1,1,2,1,1,1,2,3,3,2,2,1,1
"38",1,1,3,2,2,3,2,2,1,3,3,3,2,3
"39",3,1,1,1,1,2,1,1,1,2,2,2,3,2
