"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1,2,2,1,1,1,2,1,1,3,3
"2",1,2,3,3,2,3,1,1,3,2,1
"3",2,2,1,2,1,2,2,3,1,1,2
"4",3,2,3,2,2,1,3,2,2,1,3
"5",2,1,1,3,1,3,3,2,2,1,1
"6",2,1,3,2,1,1,1,1,1,2,1
"7",2,3,1,1,3,1,2,1,1,1,2
"8",3,2,1,1,1,2,3,2,1,2,1
"9",2,1,3,3,3,2,1,2,2,2,2
"10",1,3,2,3,1,1,1,2,3,1,2
"11",3,2,2,1,2,3,2,1,2,1,1
"12",1,2,3,1,3,2,2,2,3,2,3
"13",2,1,3,1,3,3,3,1,2,3,2
"14",2,3,2,1,1,3,1,3,2,3,1
"15",3,2,3,1,1,1,1,2,2,3,2
"16",3,3,3,2,3,3,2,2,3,3,1
"17",2,3,1,1,2,3,1,2,3,2,2
"18",1,1,2,2,1,2,2,3,2,2,1
"19",2,1,1,3,2,1,3,2,1,2,3
"20",3,3,1,2,1,1,2,3,3,2,3
"21",3,1,2,2,2,1,3,1,3,1,1
"22",1,1,1,1,2,2,2,1,3,3,1
"23",3,2,1,3,3,2,3,1,3,2,2
"24",1,1,2,3,3,2,2,1,2,1,3
"25",3,1,3,1,1,2,2,3,3,1,2
"26",2,1,3,3,2,3,2,3,1,1,2
"27",2,2,1,2,1,2,1,1,3,1,3
"28",1,2,1,1,2,3,3,3,2,2,2
"29",3,1,2,3,3,1,1,2,3,3,2
"30",3,1,1,2,2,3,1,1,1,3,2
"31",1,3,3,2,1,3,2,1,2,1,2
"32",1,1,2,2,1,3,3,2,3,3,3
"33",2,3,3,3,2,1,2,1,3,3,3
"34",1,1,1,1,2,1,1,3,2,1,3
"35",2,2,2,1,3,1,1,3,3,2,1
"36",1,3,3,1,2,2,3,2,1,1,1
"37",3,3,1,3,3,2,1,3,2,1,1
"38",2,3,2,2,3,3,3,3,3,1,3
"39",2,2,3,3,1,2,3,3,3,3,1
"40",1,3,3,2,2,2,1,3,1,3,3
"41",3,3,2,3,1,3,3,1,1,2,3
"42",1,2,3,3,3,1,3,3,1,2,2
"43",3,2,3,2,3,3,1,2,1,1,3
"44",1,1,2,2,3,3,1,2,1,2,1
"45",3,2,2,3,2,1,2,3,1,3,1
"46",2,2,1,3,3,3,2,3,2,3,3
"47",3,3,2,1,2,2,1,1,2,2,3
"48",2,3,2,2,2,1,3,2,2,2,2
"49",3,1,2,1,3,2,3,3,1,3,3
"50",1,3,1,3,1,2,2,2,1,3,2
"51",1,3,1,2,3,1,3,1,2,3,1
