"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",1,1,2,1,2,3,3,3,3
"2",2,2,2,3,3,1,1,3,1
"3",1,2,2,1,3,1,1,1,3
"4",3,3,2,3,2,2,1,3,2
"5",1,3,3,1,1,2,1,3,1
"6",3,1,2,1,1,1,2,3,2
"7",3,3,3,1,2,3,2,2,3
"8",3,1,3,3,1,3,3,2,1
"9",3,1,3,1,3,2,2,1,1
"10",2,1,3,1,2,1,1,2,1
"11",2,1,2,2,1,2,1,1,1
"12",2,1,1,1,3,2,1,2,2
"13",2,2,3,3,2,2,1,1,3
"14",2,3,3,3,3,2,3,2,3
"15",1,1,2,2,3,1,2,3,1
"16",3,2,1,2,1,2,1,2,2
"17",1,3,3,3,2,1,3,3,2
"18",1,3,1,1,2,2,2,1,2
"19",3,1,1,3,3,3,2,1,2
"20",2,1,1,3,2,2,3,3,1
"21",2,3,2,1,3,3,3,1,1
"22",3,3,2,2,1,3,2,3,1
"23",3,3,3,2,3,1,1,1,2
"24",2,2,1,1,1,3,1,1,3
"25",2,3,2,3,2,3,2,1,3
"26",3,2,1,1,2,3,1,3,1
"27",1,1,2,3,3,1,3,1,2
"28",1,3,2,2,1,1,1,2,3
"29",3,2,1,2,2,1,3,1,2
"30",1,2,2,2,3,3,2,3,2
"31",3,2,1,2,3,3,3,2,3
"32",3,2,3,1,3,2,3,3,2
"33",1,2,3,3,1,3,1,1,2
"34",1,1,3,2,2,2,2,2,2
"35",1,2,3,2,2,3,3,1,1
"36",2,1,3,2,3,3,1,3,3
"37",3,3,2,2,2,1,3,2,1
"38",1,3,1,3,3,3,1,2,1
"39",2,3,1,2,1,3,3,3,2
"40",3,1,1,3,2,1,1,2,3
"41",1,2,1,1,1,1,3,2,1
"42",2,1,3,2,1,1,3,1,3
"43",2,2,3,2,2,2,2,2,1
"44",2,2,2,3,2,2,2,2,2
"45",3,2,3,3,1,1,2,3,3
"46",1,1,1,3,1,2,2,3,3
"47",2,3,1,1,3,1,2,3,3
"48",1,1,2,1,1,3,2,2,2
"49",3,3,2,1,1,2,3,1,3
"50",1,2,1,2,3,2,3,2,3
"51",2,3,1,3,1,1,2,1,1
