"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",3,1,1,3,2,1,2,1,2,2,1,2,3,3
"2",3,2,3,3,3,2,2,1,2,3,2,1,1,3
"3",1,2,2,1,1,2,3,1,3,3,1,3,2,1
"4",1,3,3,2,3,1,1,2,1,2,3,3,2,1
"5",1,2,2,1,3,3,2,2,3,1,3,2,1,1
"6",1,2,3,2,1,3,1,1,3,2,3,1,3,2
"7",3,1,1,2,3,3,1,2,3,1,2,1,2,3
"8",2,1,3,3,3,2,1,2,2,1,3,2,1,2
"9",3,2,1,3,2,1,3,2,1,1,3,3,2,2
"10",2,2,1,3,1,1,2,1,2,1,3,1,2,1
"11",2,3,1,2,2,2,1,1,2,3,3,3,1,1
"12",3,1,3,1,2,2,3,2,3,2,2,3,1,1
"13",2,2,3,3,1,1,2,3,1,3,1,3,3,2
"14",1,1,2,2,2,2,2,3,1,3,3,1,1,3
"15",2,3,2,3,3,2,1,3,3,3,1,1,2,2
"16",2,3,3,1,2,2,1,2,3,1,1,2,3,3
"17",1,1,2,2,3,3,3,1,1,3,1,2,2,2
"18",3,2,2,1,2,1,1,1,1,2,1,1,1,1
"19",3,3,2,3,1,3,3,3,2,3,3,2,1,2
"20",3,1,2,2,1,2,1,1,1,1,2,3,3,2
"21",1,2,1,3,3,2,1,3,2,2,1,2,3,1
"22",2,1,2,3,3,3,2,1,2,2,3,3,3,1
"23",3,3,1,1,3,3,3,1,2,2,3,1,2,2
"24",3,2,1,2,1,3,2,2,1,3,2,1,3,1
"25",2,1,1,1,2,3,2,3,1,2,1,3,1,2
"26",1,2,1,1,3,2,1,1,1,3,2,2,3,3
"27",2,3,1,2,3,1,2,1,3,1,1,3,1,2
"28",3,3,2,2,1,1,1,3,2,1,2,1,3,2
"29",2,2,1,1,1,1,1,3,3,2,3,2,2,3
"30",2,2,3,1,3,3,3,3,1,2,2,2,3,3
"31",1,1,2,3,1,1,1,2,3,2,2,3,1,3
"32",3,3,3,1,1,2,2,2,1,2,3,2,1,3
"33",3,1,3,2,1,3,2,3,3,1,1,2,2,1
"34",1,3,1,3,2,3,2,2,3,3,2,3,3,2
"35",2,1,2,1,3,1,3,2,2,1,1,1,3,1
"36",1,3,2,1,1,3,2,1,2,1,2,3,2,3
"37",1,3,3,1,1,1,2,2,2,3,1,1,1,2
"38",2,2,1,3,1,3,3,2,3,2,1,1,1,3
"39",1,3,1,2,2,1,3,3,3,2,2,1,2,1
"40",3,3,3,3,2,2,3,1,3,2,2,2,3,1
"41",1,1,3,3,2,2,2,1,1,1,1,1,2,2
"42",1,1,1,1,1,2,3,3,2,1,3,2,3,2
"43",3,2,2,1,3,1,2,3,3,3,3,3,3,2
"44",2,1,3,1,2,3,1,3,2,3,2,1,2,1
"45",2,1,3,2,2,1,3,1,3,3,3,2,2,3
"46",3,3,2,2,3,2,3,3,1,2,1,3,2,3
"47",2,3,2,3,2,3,1,3,1,1,2,2,1,1
"48",3,2,3,2,2,3,1,2,2,3,1,3,2,3
"49",1,2,3,2,3,1,3,3,2,1,2,3,1,3
"50",1,3,2,3,2,2,3,2,1,1,3,1,3,3
"51",2,1,1,2,1,1,3,2,1,3,2,2,1,1
