"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",2,1,2,1,2,1,1,2,3,2
"2",1,1,1,1,3,2,3,1,2,2
"3",2,2,2,2,3,2,1,1,3,2
"4",2,2,1,3,1,2,2,1,1,3
"5",1,3,3,1,2,2,2,1,1,1
"6",3,2,2,2,1,2,1,3,3,3
"7",2,2,3,2,2,1,2,2,2,3
"8",2,1,3,1,1,3,2,1,3,3
"9",2,3,1,2,3,1,1,1,1,2
"10",2,3,3,3,3,3,1,2,3,2
"11",1,2,3,1,3,3,1,2,2,1
"12",3,1,1,3,3,2,1,2,2,3
"13",3,1,2,3,2,2,1,3,3,1
"14",1,1,3,2,3,1,3,2,3,3
"15",1,2,3,3,1,2,3,3,3,2
"16",2,1,3,3,3,1,2,2,1,1
"17",3,1,2,1,3,3,2,1,1,2
"18",1,1,2,2,2,3,1,3,1,3
"19",2,2,2,2,2,2,2,2,2,2
"20",3,3,1,1,2,3,1,1,2,3
"21",1,3,1,2,1,1,1,2,3,1
"22",3,2,1,1,3,1,2,3,3,1
"23",2,3,1,2,3,3,3,2,1,1
"24",1,2,2,1,3,1,1,1,2,3
"25",1,2,1,3,3,3,2,3,2,2
"26",2,3,3,1,1,1,1,3,2,2
"27",3,1,3,3,1,1,1,1,2,2
"28",2,2,2,1,1,2,3,2,3,1
"29",1,2,2,1,2,1,3,3,1,2
"30",3,2,1,2,2,1,3,1,2,1
"31",3,3,3,2,1,3,2,3,2,1
"32",1,3,2,3,1,3,3,1,2,2
"33",1,1,1,3,2,3,2,1,3,1
"34",3,2,3,2,3,2,2,3,1,3
"35",1,3,1,2,2,2,2,3,3,3
"36",3,3,2,3,2,1,2,1,3,3
"37",1,3,2,3,3,1,2,3,2,1
"38",2,3,2,1,3,3,3,3,3,3
"39",3,3,2,1,1,1,3,2,1,3
"40",3,1,3,1,2,2,3,2,2,2
"41",2,2,3,3,2,3,3,1,1,3
"42",3,2,2,3,1,3,1,2,1,1
"43",1,3,3,3,2,2,1,2,1,3
"44",2,1,3,2,2,3,3,3,2,1
"45",1,2,1,1,1,3,2,2,1,2
"46",3,3,3,2,3,2,3,1,3,1
"47",1,1,2,2,1,1,2,1,1,1
"48",2,1,1,1,1,2,1,3,1,1
"49",3,3,1,3,2,2,3,3,1,2
"50",3,1,1,2,1,3,3,2,3,2
"51",2,1,1,3,1,1,3,3,2,3
