"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",2,3,2,1,1,2,1,1,3,1,3,3,2
"2",2,3,2,2,1,1,3,2,1,1,3,2,1
"3",2,2,1,1,2,3,1,2,1,1,1,3,1
"4",3,2,2,3,3,1,1,3,3,1,1,3,2
"5",2,3,2,3,3,3,1,2,1,3,2,3,2
"6",3,3,1,1,3,1,1,2,1,2,2,1,2
"7",1,1,2,2,2,3,3,1,3,1,1,3,2
"8",3,2,2,2,2,3,3,3,3,3,2,3,3
"9",2,1,3,3,3,2,3,2,2,1,3,3,1
"10",1,3,3,2,3,3,2,2,1,1,1,2,3
"11",1,1,1,2,3,2,2,3,1,2,1,1,1
"12",1,2,1,2,3,1,2,1,2,3,1,3,2
"13",3,2,3,2,3,1,3,1,3,3,2,1,2
"14",3,2,1,3,1,3,2,2,1,1,3,2,3
"15",2,3,2,1,3,2,3,3,3,3,1,2,1
"16",1,3,3,3,2,1,3,1,2,2,2,3,1
"17",2,3,2,1,2,1,2,1,2,1,1,1,1
"18",3,1,2,2,2,1,1,1,1,3,3,2,1
"19",1,2,2,3,3,3,1,1,3,2,2,1,1
"20",3,1,3,1,3,2,1,1,2,1,2,2,3
"21",2,2,3,3,1,2,2,2,3,2,1,3,3
"22",2,3,1,3,1,3,3,3,2,2,1,1,2
"23",3,3,3,3,1,2,1,1,2,2,1,2,2
"24",1,3,1,2,2,1,1,3,2,1,2,2,3
"25",3,3,1,2,2,2,3,1,1,2,1,3,3
"26",1,2,2,1,1,2,1,3,1,3,1,1,3
"27",3,2,1,2,1,2,1,3,2,3,3,3,1
"28",1,1,1,3,1,2,2,1,1,1,2,3,2
"29",1,2,1,1,2,3,3,2,2,3,3,1,1
"30",2,1,3,2,1,3,1,3,3,2,2,1,1
"31",3,3,1,2,3,3,2,1,3,2,3,2,1
"32",3,1,1,3,2,2,2,2,3,3,1,2,1
"33",2,1,3,3,2,3,2,1,1,3,1,1,2
"34",1,1,2,3,2,3,1,3,2,2,3,3,3
"35",2,1,1,1,1,1,3,3,3,2,2,3,2
"36",3,1,2,2,1,1,3,2,2,1,1,1,3
"37",1,2,3,2,1,1,2,3,2,2,2,2,1
"38",2,2,3,1,3,1,2,3,1,2,3,3,3
"39",1,1,3,1,2,1,1,2,3,3,1,2,2
"40",2,2,1,3,2,1,1,1,3,2,3,1,3
"41",1,3,2,3,1,1,2,2,3,3,3,2,3
"42",2,1,2,3,3,1,3,3,1,3,2,2,3
"43",1,3,3,2,2,2,2,3,3,1,3,1,2
"44",3,2,3,3,2,2,3,3,1,1,2,1,1
"45",3,1,2,1,2,2,3,2,1,2,3,2,2
"46",1,2,1,1,3,2,3,2,3,1,2,1,3
"47",2,1,1,1,1,3,2,1,2,3,2,2,3
"48",1,2,3,1,1,3,3,1,1,2,3,2,2
"49",3,1,2,1,3,3,2,3,2,1,3,1,2
"50",2,3,3,2,3,2,1,2,2,3,3,1,3
"51",3,3,3,1,1,3,2,2,2,3,2,3,1
