"","V1","V2","V3","V4","V5","V6","V7"
"1",3,4,2,3,2,2,4
"2",4,3,3,3,3,2,2
"3",1,3,3,4,4,3,1
"4",3,1,3,4,2,1,3
"5",1,3,1,2,3,2,3
"6",4,1,1,2,4,2,1
"7",4,2,2,4,4,4,4
"8",3,2,4,1,4,2,3
"9",2,4,3,1,3,1,1
"10",2,2,3,2,2,3,2
"11",3,4,4,4,3,4,2
"12",4,1,3,1,3,4,3
"13",1,2,4,3,1,1,3
"14",2,1,2,1,1,2,4
"15",1,4,3,3,4,1,4
"16",2,2,1,4,3,1,4
"17",4,4,1,4,1,3,3
"18",1,1,4,2,3,3,4
"19",3,3,3,2,1,4,4
"20",2,3,1,3,2,4,3
"21",4,2,2,2,1,1,2
"22",2,1,4,3,4,4,2
"23",2,3,4,4,1,2,1
"24",1,2,1,1,2,4,1
"25",3,1,1,3,1,3,1
"26",1,4,2,1,1,4,2
"27",4,3,4,1,2,3,4
"28",1,1,2,4,2,2,2
"29",4,4,4,2,2,1,1
"30",3,3,1,1,4,1,2
"31",2,4,2,2,4,3,3
"32",3,2,2,3,3,3,1
