"","V1","V2","V3"
"1",9,9,1
"2",19,2,4
"3",2,4,8
"4",18,16,11
"5",20,20,20
"6",21,8,15
"7",22,12,7
"8",13,6,5
"9",16,19,2
"10",4,14,3
"11",15,10,10
"12",1,11,14
"13",3,18,18
"14",12,22,13
"15",8,15,16
"16",11,3,19
"17",10,17,9
"18",7,1,12
"19",14,13,22
"20",17,5,17
"21",6,21,6
"22",5,7,21
