"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",15,15,9,10,12,13,14,15,11,15,16
"2",8,17,16,5,13,10,15,8,1,3,8
"3",13,12,12,4,5,2,2,10,6,8,17
"4",17,9,15,13,9,17,3,4,10,4,5
"5",5,10,1,12,8,1,17,13,9,5,12
"6",14,4,7,14,3,7,9,16,2,1,9
"7",3,14,6,11,11,5,4,5,3,16,6
"8",11,7,11,8,1,8,16,1,7,14,1
"9",1,5,10,7,15,6,8,3,12,2,15
"10",10,11,14,17,16,3,10,12,14,12,3
"11",2,13,8,2,2,15,11,11,13,6,4
"12",7,1,4,9,14,12,1,14,8,7,2
"13",12,8,2,1,17,16,7,9,4,13,11
"14",4,2,13,16,7,14,12,7,5,11,14
"15",9,16,3,15,4,11,6,2,16,9,13
"16",16,3,5,3,10,4,13,6,17,10,7
"17",6,6,17,6,6,9,5,17,15,17,10
