"","V1","V2","V3","V4"
"1",17,16,13,6
"2",2,17,8,4
"3",1,5,12,17
"4",8,7,18,19
"5",13,8,14,10
"6",10,15,4,23
"7",19,23,6,12
"8",21,6,3,3
"9",14,12,1,16
"10",16,3,7,20
"11",9,11,11,1
"12",6,4,22,5
"13",23,13,17,8
"14",11,1,9,7
"15",18,2,16,13
"16",12,19,23,15
"17",7,20,2,9
"18",22,18,10,18
"19",20,10,21,22
"20",3,14,20,11
"21",5,22,15,21
"22",15,21,19,2
"23",4,9,5,14
