"","V1","V2","V3"
"1",15,9,3
"2",6,10,9
"3",12,14,1
"4",2,5,14
"5",13,4,10
"6",7,7,16
"7",4,3,2
"8",8,19,4
"9",16,2,17
"10",5,15,18
"11",1,12,6
"12",10,8,12
"13",3,17,11
"14",11,11,19
"15",17,16,8
"16",9,1,7
"17",19,13,13
"18",14,18,15
"19",18,6,5
