"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",15,14,25,25,27,12,20,15,23,6,26,21
"2",9,16,3,13,3,2,2,8,19,5,14,6
"3",3,12,23,20,4,9,21,17,6,18,8,4
"4",19,23,16,14,23,3,27,26,15,11,3,8
"5",27,25,7,10,5,13,19,14,24,25,6,13
"6",14,5,27,12,15,4,11,10,4,26,1,17
"7",8,9,20,15,6,19,26,6,14,24,23,26
"8",21,11,19,2,11,7,4,12,27,13,7,25
"9",4,19,21,3,21,5,18,3,11,2,17,14
"10",25,10,5,19,24,8,16,7,2,9,21,12
"11",23,17,11,8,17,21,24,16,5,4,9,27
"12",22,1,13,26,1,1,14,19,12,16,16,23
"13",18,22,9,7,8,10,8,2,7,19,25,20
"14",12,8,6,23,7,18,6,25,8,3,5,15
"15",6,4,4,4,20,11,23,23,16,20,11,19
"16",26,6,22,11,13,14,9,22,17,1,22,2
"17",24,20,24,24,19,20,5,5,13,21,10,7
"18",5,18,12,22,16,6,10,24,26,23,24,10
"19",11,24,26,5,2,22,12,20,21,10,20,16
"20",13,27,2,27,12,16,25,11,10,14,19,1
"21",7,26,18,17,25,15,1,21,3,15,13,24
"22",2,21,8,21,14,26,15,9,18,8,2,22
"23",20,13,1,16,22,25,7,18,20,27,18,18
"24",16,15,15,1,10,27,17,27,1,22,15,5
"25",1,2,14,9,18,23,3,13,9,12,27,9
"26",17,3,17,18,9,24,22,1,25,7,12,11
"27",10,7,10,6,26,17,13,4,22,17,4,3
