"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",17,2,8,20,13,8,23,24,5,22,10,8,14,16,20
"2",12,20,24,22,5,2,20,15,18,18,13,17,7,14,2
"3",4,21,14,1,7,11,24,5,24,10,8,9,13,21,16
"4",3,8,6,16,8,24,18,13,2,13,11,24,2,4,14
"5",9,14,5,7,4,1,2,14,4,1,12,2,18,15,12
"6",24,10,13,24,3,17,17,9,14,16,23,1,17,7,17
"7",16,9,22,12,9,23,4,16,19,14,6,15,22,23,22
"8",13,7,23,2,20,5,9,8,3,15,19,10,11,5,23
"9",20,4,9,3,6,20,8,20,20,9,16,7,8,11,4
"10",19,19,17,13,10,10,5,3,9,23,9,5,3,2,8
"11",14,24,2,17,1,13,12,19,10,5,2,14,10,6,24
"12",15,6,1,10,11,7,19,6,13,4,22,16,5,24,7
"13",22,15,20,5,15,21,22,10,6,3,5,18,15,9,6
"14",6,13,3,18,17,22,10,7,22,19,4,3,12,17,5
"15",7,17,21,14,19,19,16,21,8,7,18,4,4,20,18
"16",1,5,15,11,16,4,15,17,11,12,1,6,24,8,1
"17",8,3,19,9,2,14,13,1,7,20,15,22,20,18,9
"18",18,22,11,21,21,12,7,12,1,11,20,13,23,22,3
"19",2,23,10,4,14,18,1,11,12,21,24,19,9,13,19
"20",11,16,4,8,23,16,21,18,17,24,17,11,21,1,11
"21",23,12,12,6,22,6,11,22,15,17,3,23,1,19,13
"22",10,1,16,23,24,15,3,4,16,2,7,12,6,12,15
"23",5,11,18,19,12,9,6,23,23,6,21,20,16,3,10
"24",21,18,7,15,18,3,14,2,21,8,14,21,19,10,21
