"","V1","V2","V3"
"1",11,16,13
"2",18,21,9
"3",2,24,11
"4",26,8,5
"5",23,14,16
"6",14,18,29
"7",9,22,18
"8",8,13,1
"9",6,28,25
"10",19,6,26
"11",22,25,2
"12",27,23,27
"13",29,17,7
"14",13,10,17
"15",12,27,6
"16",25,29,14
"17",4,9,28
"18",16,26,20
"19",7,7,15
"20",20,20,22
"21",17,11,10
"22",28,4,19
"23",15,5,3
"24",21,1,12
"25",24,12,24
"26",10,2,23
"27",1,15,21
"28",3,3,8
"29",5,19,4
