"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",27,4,19,3,4,13,4,27,12,21,9,14,26,12,14
"2",26,25,4,13,15,20,2,16,26,12,18,17,21,22,4
"3",7,22,22,22,6,4,13,17,21,10,6,6,20,3,18
"4",14,6,3,25,11,25,14,6,20,20,15,22,4,2,7
"5",13,27,12,20,27,12,27,1,27,16,1,12,11,13,11
"6",25,21,21,8,22,5,12,7,6,6,20,23,2,14,12
"7",16,9,18,27,8,10,26,14,1,3,16,11,23,25,8
"8",11,23,17,26,25,8,5,21,14,22,12,20,6,21,24
"9",1,11,1,18,13,1,1,15,5,27,19,13,10,10,17
"10",9,24,8,11,10,14,11,9,4,18,27,1,25,16,26
"11",6,5,5,16,21,16,22,26,9,9,10,5,3,23,15
"12",4,26,27,2,14,17,17,24,2,15,14,15,7,5,5
"13",12,13,13,5,26,27,6,20,10,7,24,7,17,1,9
"14",15,14,2,1,18,2,16,3,15,8,7,16,22,27,23
"15",2,19,16,17,17,24,20,10,13,1,8,21,27,11,1
"16",3,7,20,7,23,22,19,8,25,24,17,9,19,18,19
"17",5,15,25,21,1,18,7,2,11,14,23,27,16,24,13
"18",8,8,9,9,9,6,8,22,24,4,3,25,14,17,6
"19",19,10,26,14,16,15,3,4,23,2,13,4,8,8,27
"20",17,18,14,6,7,21,9,12,18,26,5,3,1,26,10
"21",22,16,6,10,2,7,21,5,8,23,11,8,15,7,3
"22",23,2,10,23,24,19,10,11,3,13,4,18,18,6,20
"23",20,12,23,12,12,26,24,18,7,19,2,24,12,20,25
"24",10,1,15,4,5,9,25,13,19,11,26,19,5,9,22
"25",21,3,24,19,19,3,15,19,17,17,25,2,13,19,2
"26",24,20,7,24,3,23,18,23,16,5,21,10,9,15,21
"27",18,17,11,15,20,11,23,25,22,25,22,26,24,4,16
