"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",12,7,13,13,11,1,13,1,1,1,7,1,1,13,16,13
"2",18,18,3,2,15,17,8,10,11,20,14,4,4,20,15,11
"3",20,9,8,19,8,19,19,7,20,6,17,18,9,8,14,8
"4",15,3,16,11,6,20,2,13,10,7,4,12,15,21,17,2
"5",7,19,1,15,4,14,12,3,14,3,11,13,19,18,4,14
"6",8,21,19,8,3,11,17,19,3,11,16,16,6,15,20,9
"7",1,10,14,3,13,21,6,14,5,2,12,17,8,6,5,17
"8",3,8,4,20,7,9,3,15,4,13,18,3,12,16,7,6
"9",4,17,9,9,20,8,1,4,17,10,2,20,5,11,12,5
"10",10,1,18,1,1,12,7,2,19,14,13,6,10,1,9,10
"11",5,11,12,7,9,18,15,21,21,16,1,2,20,12,13,15
"12",11,15,17,18,19,16,5,5,7,12,20,8,17,9,18,21
"13",13,13,6,14,5,3,4,16,15,19,10,14,7,3,21,18
"14",14,2,10,10,18,10,14,18,18,8,21,11,3,17,2,20
"15",2,5,21,17,16,6,20,8,12,21,8,15,11,19,11,16
"16",6,6,5,5,17,4,16,11,13,5,15,9,18,4,19,3
"17",21,14,7,4,2,7,21,9,6,9,3,7,13,10,6,19
"18",17,20,20,16,14,5,9,20,16,4,9,5,14,7,8,7
"19",19,4,2,12,21,13,11,17,2,15,6,21,16,5,10,12
"20",16,12,15,6,10,2,10,6,9,18,19,19,21,14,3,4
"21",9,16,11,21,12,15,18,12,8,17,5,10,2,2,1,1
