"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",2,3,13,19,4,1,7,10,13,3,13,14,14,10,3
"2",3,16,8,15,18,2,12,17,1,14,17,10,5,14,12
"3",8,7,9,9,1,9,18,14,9,2,6,19,6,17,20
"4",12,2,4,2,12,19,11,20,15,10,18,15,15,18,9
"5",1,15,7,3,11,17,4,3,14,4,5,8,4,9,13
"6",9,8,1,8,16,7,3,9,6,20,8,3,11,19,2
"7",4,9,17,5,17,12,19,7,17,19,16,13,12,8,18
"8",6,6,5,18,7,16,16,16,18,15,7,5,10,2,8
"9",13,4,10,1,6,3,14,5,2,12,4,7,19,7,14
"10",10,19,14,4,2,18,8,13,3,18,12,17,9,4,6
"11",18,14,6,17,3,14,5,8,12,17,15,9,18,15,19
"12",19,17,12,6,19,13,17,15,11,1,9,6,20,11,4
"13",11,20,15,11,5,6,15,1,20,9,14,1,8,20,10
"14",14,18,2,14,15,5,9,12,19,7,3,16,13,5,16
"15",7,12,20,10,10,8,2,19,8,6,19,4,17,3,15
"16",16,11,3,13,9,11,20,6,5,5,20,12,3,6,1
"17",20,1,11,12,20,10,1,2,10,13,11,20,7,1,11
"18",15,5,16,20,14,20,10,11,4,8,10,2,1,12,17
"19",17,10,18,7,8,4,6,18,16,16,1,11,2,13,7
"20",5,13,19,16,13,15,13,4,7,11,2,18,16,16,5
