"","V1","V2","V3","V4","V5"
"1",2,10,1,13,8
"2",13,8,15,12,10
"3",4,15,6,4,9
"4",6,4,5,9,15
"5",14,2,2,7,11
"6",3,1,9,11,5
"7",1,6,12,6,12
"8",12,14,4,10,6
"9",7,7,3,1,3
"10",11,11,8,2,14
"11",8,13,11,15,13
"12",15,9,10,5,4
"13",5,12,14,8,2
"14",9,3,13,3,7
"15",10,5,7,14,1
