"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",20,2,13,15,2,15,20,24,7,6,17,18,6,19,21
"2",11,15,3,2,6,10,6,21,23,8,10,17,24,11,22
"3",7,19,24,9,8,11,16,16,4,10,25,4,14,1,20
"4",3,6,12,8,20,4,8,6,3,11,7,22,12,22,19
"5",19,7,15,11,1,6,15,4,21,13,3,8,21,6,3
"6",22,12,18,14,14,23,1,7,13,3,19,23,22,3,17
"7",12,17,17,25,15,12,12,5,22,7,21,10,2,24,25
"8",17,5,9,23,11,20,7,15,17,20,5,3,11,4,24
"9",15,8,2,19,19,1,24,13,9,16,23,7,25,14,18
"10",14,14,21,20,9,24,25,1,1,9,9,14,9,12,1
"11",9,21,8,16,18,8,21,3,18,25,11,19,5,2,14
"12",18,20,5,12,22,19,4,17,20,12,24,20,10,18,2
"13",8,9,1,10,13,18,17,14,11,1,1,25,1,10,8
"14",6,3,4,7,7,25,14,2,16,21,22,13,17,20,13
"15",25,13,7,5,5,13,3,8,2,23,14,5,3,15,11
"16",23,10,25,21,10,9,18,18,24,22,13,24,15,21,10
"17",16,25,10,1,12,3,22,12,15,2,16,2,13,23,6
"18",21,23,22,4,21,17,19,9,12,18,4,15,19,16,23
"19",5,22,19,18,4,2,2,19,14,15,2,11,7,17,15
"20",24,18,6,22,25,7,13,22,5,4,6,12,16,7,12
"21",2,24,11,24,3,16,11,11,8,17,18,21,20,9,5
"22",10,16,16,13,16,21,10,25,6,24,8,6,23,25,7
"23",4,1,23,17,23,14,5,10,19,5,12,1,18,13,9
"24",1,11,14,6,24,22,23,23,25,14,15,9,8,8,16
"25",13,4,20,3,17,5,9,20,10,19,20,16,4,5,4
