"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",25,5,13,15,18,18,1,8,13,19,2,9,24
"2",13,1,10,1,1,17,5,6,22,8,13,20,11
"3",16,10,6,22,3,2,13,3,6,20,7,14,5
"4",10,12,24,2,23,8,6,19,7,24,9,13,18
"5",5,4,16,5,4,22,18,22,15,18,24,12,15
"6",21,19,3,3,7,12,20,11,20,23,4,7,13
"7",17,22,22,21,24,24,10,4,19,13,11,4,14
"8",12,21,7,17,16,20,14,25,23,25,18,15,22
"9",7,9,20,10,15,11,22,2,25,14,6,24,20
"10",9,6,15,20,20,4,19,10,21,2,16,11,2
"11",8,8,1,8,14,25,8,17,4,15,14,6,1
"12",3,24,25,12,6,19,15,12,11,10,1,17,3
"13",23,11,8,19,8,23,21,18,10,3,10,23,17
"14",22,17,19,4,17,21,12,7,3,4,19,16,7
"15",4,20,14,18,9,5,2,9,1,17,17,22,16
"16",19,7,23,24,11,13,9,15,17,22,23,25,8
"17",20,3,2,11,25,6,16,13,8,11,21,19,21
"18",1,13,11,6,10,1,11,16,18,5,8,1,23
"19",15,2,21,16,13,9,17,24,2,7,3,3,12
"20",14,25,5,9,12,10,7,1,12,1,25,10,19
"21",11,18,18,25,2,15,25,14,5,9,15,8,25
"22",2,14,9,14,21,16,23,5,9,21,22,2,9
"23",18,23,12,7,19,3,24,23,14,16,12,21,4
"24",24,15,17,13,5,7,3,20,24,12,20,5,6
"25",6,16,4,23,22,14,4,21,16,6,5,18,10
