"","V1","V2","V3","V4"
"1",8,16,8,14
"2",5,6,1,12
"3",3,13,10,10
"4",1,10,4,6
"5",13,2,6,11
"6",4,8,7,1
"7",12,12,12,2
"8",6,15,15,4
"9",15,9,14,13
"10",11,11,5,16
"11",7,1,11,7
"12",10,7,16,9
"13",14,14,2,8
"14",16,5,9,5
"15",9,3,3,3
"16",2,4,13,15
