"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",10,12,14,8,2,22,1,2,6,23,15,8,9
"2",4,3,22,12,14,24,14,15,2,6,18,15,4
"3",11,21,16,7,21,21,19,17,18,5,9,19,21
"4",23,8,15,13,7,7,12,16,20,19,21,1,2
"5",2,23,10,17,10,6,20,5,7,16,11,18,3
"6",9,5,3,23,22,8,2,18,17,11,10,11,5
"7",18,20,2,22,11,23,15,9,21,21,17,13,18
"8",22,22,18,15,9,9,3,14,1,10,6,10,23
"9",1,7,12,4,12,13,4,10,22,12,23,23,22
"10",7,9,1,6,6,5,13,8,5,4,3,14,17
"11",15,15,20,3,18,3,16,4,24,7,14,9,6
"12",20,6,24,1,1,12,21,22,9,15,12,12,16
"13",14,1,21,21,5,17,10,3,19,13,7,21,11
"14",8,17,17,24,8,15,24,11,12,3,24,7,7
"15",6,14,19,20,16,4,6,24,10,20,19,16,19
"16",5,18,23,11,23,11,9,7,16,18,2,3,15
"17",16,10,13,19,19,14,18,19,4,22,1,24,8
"18",3,13,7,16,4,19,17,23,23,8,5,5,13
"19",19,4,11,18,17,18,7,6,8,2,13,2,20
"20",13,24,4,5,20,16,11,21,3,14,22,4,12
"21",17,19,9,10,3,2,8,20,15,1,16,22,10
"22",24,11,5,14,24,10,22,1,11,9,20,20,14
"23",21,16,6,2,15,20,5,12,13,17,4,17,1
"24",12,2,8,9,13,1,23,13,14,24,8,6,24
